指標名,保育園,,,認可保育所,https://www.fukushi.metro.tokyo.lg.jp/kiban/fukushi_shisetsu/shs_list/index.html,,,,
出典,東京都福祉保健局,,,認証保育所,https://www.fukushihoken.metro.tokyo.lg.jp/kodomo/hoiku/ninsyo/ichiran.html,,,,
年次,2025/2/14取得,,,こども園,https://www.fukushihoken.metro.tokyo.lg.jp/kodomo/hoiku/n_kodomoen/shisetsuichiran.html,,,,
URL,右記参照,,,認可外保育施設,https://www.fukushihoken.metro.tokyo.lg.jp/kodomo/hoiku/ninkagai/index.html,,,,
備考,（2021年度：1073件、2022年度：1080件、2023年度：792件、2024年度：1044件）,,,,,,,,
,,,,,,,,,
区,町丁,エリア,住所,緯度,経度,施設名,種別,定員,データ時点
中央区,湊１丁目,-,中央区湊１-２-９　ＴＫオフィスビルディング１～４Ｆ・Ｂ１Ｆ,35.6729652,139.7788469,ＴＫチルドレンズファ-ム湊校,認可保育所,65,2024年10月1日
中央区,明石町,-,中央区明石町１２-１,35.6667369,139.7765103,明石町保育園,認可保育所,128,2024年10月1日
中央区,明石町,-,中央区明石町７-１５　ぱぱす明石町ビル２・３階,35.6676817,139.7787004,ぽけっとランド明石町保育園,認可保育所,91,2024年10月1日
中央区,築地３丁目,-,中央区築地３-１０-７,35.6676653,139.7726261,さくらさくみらい築地,認可保育所,48,2024年10月1日
中央区,築地３丁目,-,中央区築地３-１-１２ フィル・パ-クTOKYO GINZA Shintomi.Lab １～３F,35.6696302,139.7747517,さくらさくみらい　新富町,認可保育所,28,2024年10月1日
中央区,築地４丁目,-,中央区築地４-１５-１,35.6662565,139.7683112,築地保育園,認可保育所,123,2024年10月1日
中央区,佃１丁目,-,中央区佃１-１０-７　コンフォ-ル月島１～３階,35.6674179,139.7840097,さくらさくみらいつくだ大通り,認可保育所,50,2024年10月1日
中央区,佃１丁目,-,中央区佃１-１１-８　ピアウエストスクエアノ-スウイング２階,35.6697415,139.7844993,ほっぺるランド佃,認可保育所,92,2024年10月1日
中央区,佃１丁目,-,中央区佃１-４-８,35.6669934,139.7825916,さくらさくみらい佃,認可保育所,49,2024年10月1日
中央区,佃２丁目,-,中央区佃２-１０-９　ライオンズタワ-月島１Ｆ,35.6661536,139.7844591,保育所まぁむ月島駅前園,認可保育所,69,2024年10月1日
中央区,佃２丁目,-,中央区佃２-２-２,35.6668722,139.7869476,つくだ保育園,認可保育所,131,2024年10月1日
中央区,佃２丁目,-,中央区佃２-２２-２,35.6664343,139.7867644,みちてる保育園,認可保育所,64,2024年10月1日
中央区,佃３丁目,-,中央区佃３-２-１１ エムエ-月島１～３F,35.665421,139.7867132,ほっぺるランド相生橋つくだ,認可保育所,40,2024年10月1日
中央区,月島１丁目,-,中央区月島１-１-１３　プライマル月島１階・２階,35.6663776,139.7820846,ほっぺるランド佃大橋,認可保育所,50,2024年10月1日
中央区,月島１丁目,-,中央区月島１-５-２　キャピタルゲ-トプレイス２階,35.6642461,139.7840765,太陽の子月島保育園,認可保育所,95,2024年10月1日
中央区,月島２丁目,-,中央区月島２-１０-３,35.6632521,139.7838734,月島保育園,認可保育所,128,2024年10月1日
中央区,月島２丁目,-,中央区月島２-１３-５　オルフェ月島ビル１～３階,35.6600753,139.7804394,アンジェリカ月島保育園,認可保育所,100,2024年10月1日
中央区,月島３丁目,-,中央区月島３-１６-１ アヴェル-ナ月島１～３F,35.6625336,139.7803003,クオリスキッズ月島保育園,認可保育所,60,2024年10月1日
中央区,月島３丁目,-,中央区月島３-２６-１１　レジデンスシャルマン月島１階,35.6619561,139.7789068,月島雲母保育園,認可保育所,60,2024年10月1日
中央区,月島４丁目,-,中央区月島４-３-１４,35.6610873,139.7826491,さくらさくみらい東仲通り,認可保育所,68,2024年10月1日
中央区,月島４丁目,-,中央区月島４-４-１１,35.6608804,139.7834105,さくらさくみらい　月の岬,認可保育所,65,2024年10月1日
中央区,月島４丁目,-,中央区月島４-５-８,35.6604663,139.7833358,月島聖ルカ保育園,認可保育所,99,2024年10月1日
中央区,晴海１丁目,-,中央区晴海１-５-１５,35.6596581,139.7844428,晴海保育園,認可保育所,107,2024年10月1日
中央区,晴海１丁目,-,中央区晴海１-８-２　晴海トリトンスクエア展示棟３階,35.6565438,139.7814778,太陽の子晴海トリトン保育園,認可保育所,49,2024年10月1日
中央区,晴海２丁目,-,中央区晴海２-１-４０　晴海プライムスクエア２階,35.6559537,139.7838999,ポピンズナ-サリ-スク-ル晴海,認可保育所,96,2024年10月1日
中央区,晴海２丁目,-,中央区晴海２-５-２４　晴海センタ-ビル１階,35.655466,139.7828613,さくらさくみらい晴海,認可保育所,26,2024年10月1日
中央区,晴海３丁目,-,中央区晴海３-１０-１　Ｄａｉｗａ晴海ビル１Ｆ,35.6540456,139.779228,アスク晴海３丁目保育園,認可保育所,45,2024年10月1日
中央区,晴海３丁目,-,中央区晴海３-６-８　スカイリンクタワ-２Ｆ,35.6557094,139.779045,小学館アカデミ-晴海保育園,認可保育所,78,2024年10月1日
中央区,晴海５丁目,-,中央区晴海５-３-２　HARUMI FLAG PORT VILLAGE B棟１階,35.6519599,139.777485,ポピンズナ-サリ-スク-ルHARUMI FLAG PORT VILLAGE,認可保育所,141,2024年10月1日
中央区,晴海５丁目,-,中央区晴海５-２-３１　ららテラスHARUMI FLAG３階,35.6512699,139.7743843,ポピンズナ-サリ-スク-ルららテラス HARUMI FLAG,認可保育所,118,2024年10月1日
中央区,勝どき１丁目,-,中央区勝どき１-４-１,35.6603113,139.7773091,勝どき保育園,認可保育所,143,2024年10月1日
中央区,勝どき１丁目,-,中央区勝どき１-８-１-３Ｆ,35.6596412,139.776622,かちどき西保育園,認可保育所,120,2024年10月1日
中央区,勝どき２丁目,-,中央区勝どき２-１６-３,35.6577945,139.7784724,勝どきちとせ保育園,認可保育所,80,2024年10月1日
中央区,勝どき３丁目,-,中央区勝どき３-３-７　ＫＮリバ-シティ２階,35.6593115,139.7749925,まなびの森保育園勝どき,認可保育所,70,2024年10月1日
中央区,勝どき３丁目,-,中央区勝どき３-４-４,35.6590671,139.7757463,ほっぺるランド勝どき,認可保育所,130,2024年10月1日
中央区,勝どき３丁目,-,中央区勝どき３-７-２,35.6581903,139.7751703,ほっぺるランド清澄通り勝どき,認可保育所,80,2024年10月1日
中央区,勝どき４丁目,-,中央区勝どき４-６-２　パ-クタワ-勝どきミッド２階,35.656191,139.7762454,さくらさくみらい　パ-クタワ-勝どき,認可保育所,30,2024年10月1日
中央区,勝どき４丁目,-,中央区勝どき４-８-１４,35.6568863,139.7756116,アスク勝どき保育園,認可保育所,74,2024年10月1日
中央区,勝どき４丁目,-,中央区勝どき４-８-４,35.6566286,139.7756066,さくらさくみらい　勝どき,認可保育所,40,2024年10月1日
中央区,勝どき５丁目,-,中央区勝どき５-１-１７勝どきザ・リバ-フロント２Ｆ,35.6581058,139.7724493,ベネッセ勝どき保育園,認可保育所,45,2024年10月1日
中央区,勝どき５丁目,-,中央区勝どき５-２-１５　ＥＤＧＥ勝どき１・２階,35.6572362,139.7733949,ほっぺるランド新島橋かちどき,認可保育所,114,2024年10月1日
中央区,勝どき６丁目,-,中央区勝どき６-１-９,35.6559669,139.7745666,勝どきえほん保育園,認可保育所,90,2024年10月1日
中央区,勝どき６丁目,-,中央区勝どき６-３-１　ザ・ト-キョ-タワ-ズシ-タワ-３階,35.6549173,139.7745931,ニチイキッズさわやか勝どき６丁目保育園,認可保育所,105,2024年10月1日
中央区,銀座１丁目,-,中央区銀座１-１２-６,35.6743731,139.7699603,まなびの森保育園銀座,認可保育所,93,2024年10月1日
江東区,木場３丁目,-,木場３-14-4号　2階,35.6755963,139.8052375,UIA International School of Tokyo,認可外保育施設(ベビーホテル、事業所内保育施設、院内保育施設、その他施設),117,2025年1月1日
江東区,有明１丁目,-,有明１-6-30号,35.6342052,139.7831686,ウィズダムアカデミ-PRIME有明豊洲校,認可外保育施設(ベビーホテル、事業所内保育施設、院内保育施設、その他施設),40,2025年1月1日
江東区,清澄３丁目,-,清澄３-１１-６号パシフィックパレス清澄白河１階、２階,35.6833577,139.7978645,アウルインタ-ナショナルスク-ル　清澄白河校,認可外保育施設(ベビーホテル、事業所内保育施設、院内保育施設、その他施設),65,2025年1月1日
江東区,東陽５丁目,-,東陽５-9-10号　1階,35.6725423,139.8107697,Bright Up English Immersion Preschool（プレイグル-プ木場校内）,認可外保育施設(ベビーホテル、事業所内保育施設、院内保育施設、その他施設),14,2025年1月1日
江東区,有明３丁目,-,有明３-6-11号　TFTビル東館,35.6308953,139.790628,ALEXインタ-ナショナルスク-ル,認可外保育施設(ベビーホテル、事業所内保育施設、院内保育施設、その他施設),140,2025年1月1日
江東区,白河２丁目,-,白河２-13-12号　ビル・アキスリング202号,35.6824384,139.8019183,一時預かり専門託児ル-ム「ろばの子」,認可外保育施設(ベビーホテル、事業所内保育施設、院内保育施設、その他施設),5,2025年1月1日
港区,虎ノ門３丁目,虎ノ門,港区虎ノ門３-１９-１３号　虎ノ門スピリットビル３階,35.6630664,139.7466895,グロ-バルキッズ虎ノ門保育園,認可保育所,56,2024年10月1日
港区,新橋６丁目,虎ノ門広域,港区新橋６-１１-１３号,35.661586,139.7547064,にじいろ保育園新橋,認可保育所,51,2024年10月1日
港区,新橋６丁目,虎ノ門広域,港区新橋６-４-３号　ル・グラシエルビル７号館２階,35.6621966,139.7541645,こころ新橋保育園,認可保育所,60,2024年10月1日
港区,海岸１丁目,-,港区海岸１-１３-１５,35.654328,139.7616781,にじいろ保育園竹芝,認可保育所,32,2024年10月1日
港区,芝浦１丁目,-,港区芝浦１-２番２号　シ-バンスアモ-ル３階,35.6498627,139.7563879,太陽の子シ-バンス保育園,認可保育所,100,2024年10月1日
港区,芝浦１丁目,-,港区芝浦１-６番４１号　グロ-バルフロントタワ-１階,35.6476237,139.7549564,アンジェリカ田町保育園,認可保育所,60,2024年10月1日
