,指標名,シェアサイクルポート,,,,,,,
,出典,東京自転車シェアリング ポートマップ,,,,,,,
,年次,2024/12/12取得,,,,,,,
,URL,https://www.google.com/maps/d/viewer?mid=1L2l1EnQJhCNlm_Xxkp9RTjIj68Q,,,,,,,
,備考,2021年度：679件、2022年度：728件、2023年度：793件、2024年度：855件）,,,,,,,
,,,,,,,,,
,区,町丁,エリア,住所,緯度,経度,ポート名,休止・再開・閉鎖情報,営業時間
,千代田区,内神田一丁目,-,東京都千代田区内神田１丁目８ A3-47.ホテルヴィラフォンテーヌ東京大手町,35.690602,139.766916,A3-47.ホテルヴィラフォンテーヌ東京大手町 / Hotel Villa Fontaine Tokyo Otemachi,,Open for 24 hours
,千代田区,丸の内二丁目,大丸有,東京都千代田区丸の内２丁目４,35.680553,139.763933,A4-01.丸ビル（南側駐輪場） / Marunouchi Build.(Southern Cycle Port),,Open for 24 hours
,千代田区,大手町一丁目,大丸有,東京都千代田区大手町１丁目７ A4-02.東京サンケイビル,35.686842,139.765155,A4-02.東京サンケイビル / Tokyo Sankei Building,,Open for 24 hours
,千代田区,丸の内三丁目,大丸有,東京都千代田区丸の内３丁目６ A4-03.東京国際フォーラム（メトロD5出口）,35.675822,139.763334,A4-03.東京国際フォーラム（メトロD5出口） / Tokyo International Forum (Metro D5 Exit),,Open for 24 hours
,千代田区,大手町一丁目,大丸有,東京都千代田区大手町１丁目６ A4-05.大手町タワー,35.685954,139.764869,A4-05.大手町タワー / THE OTEMACHI TOWER,,Open for 24 hours
,千代田区,大手町一丁目,大丸有,東京都千代田区大手町１丁目５ A4-06.大手町ファーストスクエア,35.686041,139.764468,A4-06.大手町ファーストスクエア / OTEMACHI 1st SQUARE,,Open for 24 hours
,千代田区,大手町二丁目,大丸有,東京都千代田区大手町２丁目１−１,35.684349,139.766958,A4-08.永代通り（大手町駅B2c出口前） / Eitai-dori（beside Otemachi Sta.B2c Exit）,,Open for 24 hours
,千代田区,丸の内二丁目,大丸有,東京都千代田区丸の内２丁目３ A4-11.二重橋前駅(メトロ4番出口),35.680753,139.762069,A4-11.二重橋前駅（メトロ4番出口）/ Nijubashimae Sta. （Metro 4 Exit）,,Open for 24 hours
,千代田区,有楽町一丁目,大丸有,東京都千代田区有楽町１丁目１ A4-12.東京ミッドタウン日比谷,35.674274,139.759111,A4-12.東京ミッドタウン日比谷 / TOKYO MIDTOWN HIBIYA,,Open for 24 hours
,千代田区,大手町二丁目,大丸有,東京都千代田区大手町２丁目２−２ URBANNET OTEMACHI BLDG. 21階,35.685570,139.766929,A4-13.アーバンネット大手町ビル / Urbannet Otemachi Building,,Open for 24 hours
,千代田区,丸の内三丁目,大丸有,東京都千代田区丸の内３丁目６ A4-14.東京国際フォーラム（有楽町駅ガード側）,35.675739,139.763712,A4-14.東京国際フォーラム（有楽町駅ガード側）/ Tokyo International Forum (Yurakucho Station side),,Open for 24 hours
,千代田区,永田町二丁目,赤坂,東京都千代田区永田町２丁目１２ A5-02.山王パークタワー,35.673723,139.739536,A5-02.山王パークタワー / Sanno Park,,Open for 24 hours
,千代田区,永田町一丁目,赤坂,東京都千代田区永田町１丁目１１ A5-03.参議院第二別館（永田町駅2番出口）,35.677766,139.742706,A5-03.参議院第二別館（永田町駅2番出口） / Second Annex of House of Councillors（Nagatacho station No.2 Exit),,Open for 24 hours
,千代田区,内幸町二丁目,-,東京都千代田区内幸町２丁目１ A5-04.日比谷パークフロント前　日比谷公園南面向い歩道上,35.671447,139.753877,"A5-04.日比谷パークフロント前（日比谷公園南面向い歩道上）/ In front of ""HIBIYA PARKFRONT"" Building（On the sidewalk of the southside of Hibiya Park）",,Open for 24 hours
,千代田区,永田町二丁目,赤坂,東京都千代田区永田町２丁目１０ A5-06.APA HOTEL PRIDE 赤坂国会議事堂前,35.674468,139.741328,A5-06.APA HOTEL PRIDE〈赤坂国会議事堂前〉/ APA HOTEL PRIDE〈Akasaka Kokkaigijidomae〉,,Open for 24 hours
,千代田区,内幸町二丁目,-,東京都千代田区内幸町２丁目２ A5-07.富国生命ビル,35.670452,139.755570,A5-07.富国生命ビル / FUKOKUSEIMEI BLDG.,,Open for 24 hours
,千代田区,三番町,-,東京都千代田区三番町7−１３−１０２,35.689882,139.740177,A6-01.東郷元帥記念公園 / General Togo memory park,,Open for 24 hours
,千代田区,一番町,-,東京都千代田区一番町 A6-02.いきいきプラザ一番町（西側駐輪場）,35.687043,139.739310,A6-02.いきいきプラザ一番町（西側駐輪場） / Iki-iki Plaza Ichiban-cho(Western Cycle Port),,Open for 24 hours
