,,,,,,,,
,指標名,コンビニ,,,,,,
,出典,navitime,,,,,,
,年次,2025/3/12取得,,,,,,
,URL,https://www.navitime.co.jp/,,,,,,
,備考,(2022年度：2305件、2023年度：2301件、2024年度：2318件),,,,,,
,,,,,,,,
,区,町丁目,エリア,住所,施設名,種類,緯度,経度
,千代田区,神田小川町２丁目,-,東京都千代田区神田小川町2-2-8,セブンイレブン 神田小川町2丁目店,セブンイレブン,35.6951498,139.7638535
,千代田区,外神田４丁目,-,東京都千代田区外神田4丁目6-1,ファミリーマート 外神田四丁目店,ファミリーマート,35.7019661,139.7719078
,千代田区,鍛冶町２丁目,-,東京都千代田区鍛冶町2-7-1,ファミリーマート 神田駅東口店,ファミリーマート,35.6921581,139.7717774
,千代田区,六番町,-,東京都千代田区六番町1,ファミリーマート 六番町日テレ前店,ファミリーマート,35.6877741,139.7353608
,千代田区,大手町１丁目,大丸有,東京都千代田区大手町1-3-2,セブンイレブン 大手町カンファレンスセンター店,セブンイレブン,35.6886625,139.7635533
,千代田区,丸の内１丁目,大丸有,東京都千代田区丸の内1-9-1,NewDaysミニ 丸地下2A,NewDays,35.6817646,139.7689006
,千代田区,丸の内２丁目,大丸有,東京都千代田区丸の内2-7-2JPタワー地下1,ローソン KITTE丸の内店,ローソン,35.6790639,139.764569
,千代田区,内幸町２丁目,-,東京都千代田区内幸町2-1-6,セブンイレブン 日比谷パークフロント店,セブンイレブン,35.6708123,139.7536053
,千代田区,丸の内１丁目,大丸有,東京都千代田区丸の内1-6-1,セブンイレブン 丸の内センタービル店,セブンイレブン,35.68415,139.765755
,千代田区,大手町１丁目,大丸有,東京都千代田区大手町1-6-1 半蔵門線大手町駅構内,ナチュラルローソン 大手町西メトロピア店,ローソン,35.6853494,139.7632784
,千代田区,大手町１丁目,大丸有,東京都千代田区大手町1-1-3,ローソン 大手センタービル店,ローソン,35.6857056,139.7629362
,千代田区,丸の内１丁目,大丸有,東京都千代田区丸の内1-5-1新丸の内ビル9F,セブンイレブン 新丸ビルフロアナイン店,セブンイレブン,35.6825868,139.7644093
,千代田区,有楽町１丁目,大丸有,東京都千代田区有楽町1-6-3,セブンイレブン 日比谷駅前店,セブンイレブン,35.6738981,139.7606757
,千代田区,大手町２丁目,大丸有,東京都千代田区大手町2-2-1,ローソン H新大手町ビル店,ローソン,35.6850064,139.767045
,千代田区,神田佐久間町１丁目,-,東京都千代田区神田佐久間町1-21-1,セブンイレブン 秋葉原駅前店,セブンイレブン,35.6979939,139.7752336
,千代田区,内神田３丁目,-,東京都千代田区内神田3丁目20番7号,ファミリーマート 神田駅北口店,ファミリーマート,35.6927387,139.7709376
,千代田区,神田美土代町,-,東京都千代田区神田美土代町9ー1,ミニストップ 神田美土代町店,ミニストップ,35.6937316,139.7656244
,千代田区,麹町５丁目,-,東京都千代田区麹町5-3-5,セブンイレブン 麹町5丁目店,セブンイレブン,35.6898239,139.7360037
,千代田区,神田須田町１丁目,-,東京都千代田区神田須田町1丁目16番地,セブンイレブン 神田須田町中央通り店,セブンイレブン,35.6955151,139.7706939
,千代田区,平河町１丁目,-,東京都千代田区平河町1-8-3,セブンイレブン 千代田平河町1丁目店,セブンイレブン,35.6827071,139.7415919
,千代田区,有楽町１丁目,大丸有,東京都千代田区有楽町1丁目1-4,セブンイレブン 東京ミッドタウン日比谷店,セブンイレブン,35.6740974,139.7595307
,千代田区,鍛冶町１丁目,-,東京都千代田区鍛冶町1丁目8ー8 神田鍛冶町ビル,ミニストップ 神田鍛冶町店,ミニストップ,35.691171,139.7734701
,千代田区,飯田橋４丁目,-,東京都千代田区飯田橋4-10-3東西線飯田橋駅構内,ローソン メトロス飯田橋店,ローソン,35.7020837,139.7450232
,千代田区,丸の内２丁目,大丸有,東京都千代田区丸の内2-7-2,ローソンサテライト JPタワー6F店,ローソン,35.6798453,139.7647288
,千代田区,永田町１丁目,赤坂,東京都千代田区永田町1丁目7-1,ファミリーマート 参議院/S店,ファミリーマート,35.6717816,139.7418364
,千代田区,紀尾井町３丁目,-,東京都千代田区紀尾井町3-20,ファミリーマート 紀尾井町三番地店,ファミリーマート,35.6828352,139.7380653
,千代田区,一番町４丁目,-,東京都千代田区一番町4-4,セブンイレブン 千代田一番町店,セブンイレブン,35.6880031,139.7425414
,千代田区,二番町４丁目,-,東京都千代田区二番町4-3,セブンイレブン 麹町駅前店,セブンイレブン,35.6862771,139.7365026
,千代田区,麹町１丁目,-,東京都千代田区麹町1丁目8-2,ファミリーマート 麹町一丁目店,ファミリーマート,35.6861224,139.7419206
,千代田区,永田町２丁目,赤坂,東京都千代田区永田町2-14-3,セブンイレブン 赤坂東急プラザ店,セブンイレブン,35.6771745,139.7375005
,千代田区,神田神保町２丁目,-,東京都千代田区神田神保町2-38-1,セブンイレブン 神田専大通り店,セブンイレブン,35.6975715,139.7548205
,千代田区,内幸町２丁目,-,東京都千代田区内幸町2-1-1,セブンイレブン 内幸町2丁目店,セブンイレブン,35.6708825,139.7527569
,千代田区,東神田２丁目,-,東京都千代田区東神田2丁目5-12,セブンイレブン 東神田2丁目店,セブンイレブン,35.6958038,139.7796657
,千代田区,神田岩本町２丁目,-,東京都千代田区神田岩本町2-2,セブンイレブン 神田岩本町店,セブンイレブン,35.6929885,139.7756615
,千代田区,大手町１丁目,大丸有,東京都千代田区大手町1-7-2,セブンイレブン 東京サンケイビル店,セブンイレブン,35.6869994,139.7654691
,千代田区,大手町１丁目,大丸有,東京都千代田区大手町1-4-2,セブンイレブン 丸紅ビル店,セブンイレブン,35.690596,139.7595591
,千代田区,四番町,-,東京都千代田区四番町6,ナチュラルローソン 千代田四番町店,ローソン,35.6890923,139.7357099
,千代田区,神田駿河台２丁目,-,東京都千代田区神田駿河台2-1,ファミリーマート 御茶ノ水駅前店,ファミリーマート,35.69947763,139.7652126
,千代田区,大手町１丁目,大丸有,東京都千代田区大手町1丁目1番2号,ファミリーマート ファミマ大手門タワー店,ファミリーマート,35.6864889,139.7623328
,千代田区,内神田１丁目,-,東京都千代田区内神田1丁目6番6号,ファミリーマート 内神田鎌倉橋店,ファミリーマート,35.6899149,139.766299
,千代田区,丸の内１丁目,大丸有,東京都千代田区丸の内1-7-12,ファミリーマート ファミマサピアタワー店,ファミリーマート,35.683672,139.7684637
,千代田区,丸の内１丁目,大丸有,東京都千代田区丸の内1-9-1,NewDays+HANAGATAYA グランスタ東京京葉ストリート,NewDays,35.6817646,139.7689006
,千代田区,神田神保町１丁目,-,東京都千代田区神田神保町1丁目8番,ファミリーマート FUNDES神保町店,ファミリーマート,35.696159,139.7588711
,千代田区,永田町２丁目,赤坂,東京都千代田区永田町2丁目14番2号,ファミリーマート 永田町店,ファミリーマート,35.6764907,139.7382988
,千代田区,霞が関１丁目,虎ノ門広域,東京都千代田区霞が関1丁目3番1号経済産業省庁舎内,ファミリーマート 経済産業省店,ファミリーマート,35.6722982,139.7507448
,千代田区,九段南２丁目,-,東京都千代田区九段南2-4-16,ファミリーマート 九段南二丁目店,ファミリーマート,35.6936623,139.7450301
,千代田区,有楽町２丁目,大丸有,東京都千代田区有楽町2-7-1,セブンイレブン 有楽町イトシア店,セブンイレブン,35.6741433,139.7632113
,千代田区,神田錦町３丁目,-,東京都千代田区神田錦町3丁目5ー1,ミニストップ 神田錦町3丁目店,ミニストップ,35.6926894,139.759521
,千代田区,岩本町２丁目,-,東京都千代田区岩本町2丁目6ー10,ミニストップ 岩本町2丁目店,ミニストップ,35.6935374,139.776463
,千代田区,岩本町３丁目,-,東京都千代田区岩本町3-1-2,セブンイレブン 千代田岩本町3丁目店,セブンイレブン,35.6945931,139.7755507
,千代田区,神田練塀町,-,東京都千代田区神田練塀町3番地富士ソフトビル1F,ファミリーマート 秋葉原富士ソフトビル店,ファミリーマート,35.7003056,139.7740739
,千代田区,一ツ橋２丁目,-,東京都千代田区一ツ橋2-6-2,セブンイレブン 千代田一ツ橋2丁目店,セブンイレブン,35.6942826,139.7562685
,千代田区,神田神保町１丁目,-,東京都千代田区神田神保町1丁目2ー5,ミニストップ 神田神保町1丁目店,ミニストップ,35.6963416,139.7601167
,千代田区,内神田１丁目,-,東京都千代田区内神田1-9-13,セブンイレブン 内神田1丁目店,セブンイレブン,35.6908058,139.7669187
,千代田区,九段南４丁目,-,東京都千代田区九段南4丁目2ー9,ミニストップ 九段南4丁目店,ミニストップ,35.6910905,139.7395254
,千代田区,丸の内２丁目,大丸有,東京都千代田区丸の内2-3-2,セブンイレブン 丸の内郵船ビル店,セブンイレブン,35.6815163,139.7627258
,千代田区,麹町４丁目,-,東京都千代田区麹町4-5,セブンイレブン 千代田区麹町4丁目店,セブンイレブン,35.683294,139.7367533
,千代田区,丸の内１丁目,大丸有,東京都千代田区丸の内1丁目9ー1 グラントウキョウノースタワー 17階,cisca グラントウキョウ店,ミニストップ,35.6816113,139.7689686
,千代田区,内幸町１丁目,-,東京都千代田区内幸町1-1-1,セブンイレブン 7FS内幸町1丁目店,セブンイレブン,35.6724056,139.7583398
,千代田区,神田駿河台２丁目,-,東京都千代田区神田駿河台2丁目5,セブンイレブン 駿河台三楽病院店,セブンイレブン,35.700322,139.761055
,千代田区,九段南１丁目,-,東京都千代田区九段南1丁目5ー5,ミニストップ 九段南1丁目店,ミニストップ,35.6948643,139.7518974
,千代田区,富士見２丁目,-,東京都千代田区富士見2丁目11ー9,ミニストップ 飯田橋駅西口店,ミニストップ,35.699049,139.7447854
,千代田区,霞が関３丁目,虎ノ門広域,東京都千代田区霞が関3丁目2ー1,cisca 霞が関コモンゲート店,ミニストップ,35.6714376,139.7470935
,千代田区,麹町６丁目,-,東京都千代田区麹町6-2-1 麹町サイトビル1F,ポプラ 麹町店,その他コンビニ,35.6852123,139.7332175
,千代田区,神田東松下町,-,東京都千代田区神田東松下町27,スリーエイト神田東店,その他コンビニ,35.6948457,139.7734586
,千代田区,神田駿河台２丁目,-,東京都千代田区神田駿河台2-10 駿台興業ビル1F,生活彩家 御茶の水駅前店,その他コンビニ,35.6989386,139.764274
,千代田区,岩本町２丁目,-,東京都千代田区岩本町2-18-1,セブンイレブン 千代田岩本町2丁目店,セブンイレブン,35.6933182,139.7780281
,千代田区,内神田２丁目,-,東京都千代田区内神田2丁目2-1,セブンイレブン 内神田2丁目店,セブンイレブン,35.6897896,139.7675242
,千代田区,霞ヶ関３丁目,-,東京都千代田区霞ヶ関3-4-3,セブンイレブン 特許庁店,セブンイレブン,35.6709468,139.7457208
,千代田区,紀尾井町７丁目,-,東京都千代田区紀尾井町7-1,セブンイレブン 上智大学店,セブンイレブン,35.6841965,139.7327535
,千代田区,神田須田町１丁目,-,東京都千代田区神田須田町1-2-3,セブンイレブン 神田須田町1丁目店,セブンイレブン,35.6950356,139.7678103
,千代田区,外神田,-,東京都千代田区外神田4?7?7,セブンイレブン 外神田4丁目店,セブンイレブン,35.7027054,139.7722767
,千代田区,神田神保町２丁目,-,東京都千代田区神田神保町2-2,セブンイレブン 神田神保町2丁目店,セブンイレブン,35.6964345,139.757755
,千代田区,富士見２丁目,-,東京都千代田区富士見2-4-6,セブンイレブン 千代田大神宮通り店,セブンイレブン,35.699676,139.746013
,千代田区,神田和泉町１丁目,-,東京都千代田区神田和泉町1-3-4,セブンイレブン 神田和泉町店,セブンイレブン,35.7002728,139.7758712
,千代田区,平河町２丁目,-,東京都千代田区平河町2-7-2,セブンイレブン 千代田平河町2丁目店,セブンイレブン,35.67907,139.7405042
,千代田区,神田佐久間町２丁目,-,東京都千代田区神田佐久間町2-11,セブンイレブン 秋葉原昭和通り店,セブンイレブン,35.6978972,139.7764164
,千代田区,神田淡路町２丁目,-,東京都千代田区神田淡路町2丁目105番地,セブンイレブン 神田淡路町ワテラス店,セブンイレブン,35.6975682,139.7679184
,千代田区,永田町２丁目,赤坂,東京都千代田区永田町2-1-1,セブンイレブン 参議院議員会館店,セブンイレブン,35.6765591,139.7423471
,千代田区,丸の内１丁目,大丸有,東京都千代田区丸の内1-4-1,セブンイレブン 丸の内永楽ビル店,セブンイレブン,35.6842799,139.7650486
,千代田区,永田町２丁目,赤坂,東京都千代田区永田町2丁目1番2号,セブンイレブン 衆議院第二議員会館店,セブンイレブン,35.6755195,139.7425821
,千代田区,一ツ橋１丁目,-,東京都千代田区一ツ橋1-1-1,セブンイレブン パレスサイドビル店,セブンイレブン,35.6909195,139.7574614
,千代田区,神田相生町,-,東京都千代田区神田相生町1番,セブンイレブン 秋葉原センタープレイス店,セブンイレブン,35.6992908,139.7739578
,千代田区,永田町２丁目,赤坂,東京都千代田区永田町2-10-3,セブンイレブン 東急キャピトルタワー店,セブンイレブン,35.67397,139.7410663
,千代田区,麹町３丁目,-,東京都千代田区麹町3-5,セブンイレブン 千代田区麹町3丁目店,セブンイレブン,35.6831204,139.7384884
,千代田区,永田町１丁目,赤坂,東京都千代田区永田町1-6-1,セブンイレブン 中央合同庁舎8号館店,セブンイレブン,35.6725705,139.7454297
,千代田区,鍛冶町１丁目,-,東京都千代田区鍛冶町1-9-4,セブンイレブン 千代田鍛冶町1丁目店,セブンイレブン,35.6906009,139.7724564
,千代田区,飯田橋４丁目,-,東京都千代田区飯田橋4丁目1-11,セブンイレブン 飯田橋4丁目店,セブンイレブン,35.7001269,139.7478551
,千代田区,神田神保町３丁目,-,東京都千代田区神田神保町3-2-6,セブンイレブン 神田神保町3丁目店,セブンイレブン,35.6960459,139.7540095
,千代田区,神田錦町３丁目,-,東京都千代田区神田錦町3丁目11番地,セブンイレブン 神田錦町千代田通り店,セブンイレブン,35.6921342,139.7605794
,千代田区,神田練塀町３丁目,-,東京都千代田区神田練塀町3-3,セブンイレブン 秋葉原駅北店,セブンイレブン,35.699768,139.7741333
,千代田区,二番町,-,東京都千代田区二番町8番地8,セブンイレブン 7FSガーデンビル店,セブンイレブン,35.6856247,139.7340705
,千代田区,飯田橋３丁目,-,東京都千代田区飯田橋3-10-10,セブンイレブン KDDI本社店,セブンイレブン,35.7005279,139.7505375
,千代田区,二番町８丁目,-,東京都千代田区二番町8-8,セブンイレブン 千代田二番町店,セブンイレブン,35.6856247,139.7340705
,千代田区,飯田橋２丁目,-,東京都千代田区飯田橋2-18-2,セブンイレブン 大和ハウス九段ビル店,セブンイレブン,35.6991374,139.7512629
,千代田区,飯田橋３丁目,-,東京都千代田区飯田橋3-10-9,セブンイレブン 飯田橋アイガーデンテラス店,セブンイレブン,35.7011756,139.7500145
,千代田区,霞が関１丁目,虎ノ門広域,東京都千代田区霞が関1-1-1,セブンイレブン 7FS中央合同庁舎6号館店,セブンイレブン,35.6764339,139.7550463
,千代田区,霞が関１丁目,虎ノ門広域,東京都千代田区霞が関1-2-2,セブンイレブン 中央合同庁舎5号館店,セブンイレブン,35.6732706,139.7530011
,千代田区,有楽町２丁目,大丸有,東京都千代田区有楽町2-8-2,セブンイレブン 有楽町駅前店,セブンイレブン,35.6742556,139.7627339
,千代田区,飯田橋３丁目,-,東京都千代田区飯田橋3-10-10,セブンイレブン KDDI本社20階店,セブンイレブン,35.7005279,139.7505375
,千代田区,内神田２丁目,-,東京都千代田区内神田2-9-9,セブンイレブン 神田駅西口通り店,セブンイレブン,35.6910644,139.7684227
,千代田区,丸の内２丁目,大丸有,東京都千代田区丸の内2-1-1,セブンイレブン 明治安田生命本社ビル店,セブンイレブン,35.6791077,139.7621731
,千代田区,大手町２丁目,大丸有,東京都千代田区大手町2-1-1,セブンイレブン 大手町野村ビル店,セブンイレブン,35.6852234,139.766115
,千代田区,大手町１丁目,大丸有,東京都千代田区大手町1-8-1,セブンイレブン KDDI大手町ビル店,セブンイレブン,35.6877322,139.7647547
,千代田区,神田神保町１丁目,-,東京都千代田区神田神保町1-58-2,セブンイレブン 神田神保町1丁目店,セブンイレブン,35.6985164,139.7570489
,千代田区,五番町,-,東京都千代田区五番町3番1,セブンイレブン 市ヶ谷駅前店,セブンイレブン,35.6904472,139.7359039
,千代田区,岩本町１丁目,-,東京都千代田区岩本町1-7-1,セブンイレブン 千代田岩本町1丁目店,セブンイレブン,35.6920551,139.7778216
,千代田区,有楽町１丁目,大丸有,東京都千代田区有楽町1丁目1-2,セブンイレブン 東京ミッドタウン日比谷ラウンジ店,セブンイレブン,35.6742704,139.7592781
,千代田区,神田須田町１丁目,-,東京都千代田区神田須田町1-9,セブンイレブン 神田万世橋南店,セブンイレブン,35.6965835,139.7694411
,千代田区,永田町２丁目,赤坂,東京都千代田区永田町2-13-10,セブンイレブン プルデンシャルタワー店,セブンイレブン,35.6760427,139.7387059
,千代田区,神田三崎町２丁目,-,東京都千代田区神田三崎町2丁目13番4号,セブンイレブン 神田三崎町2丁目店,セブンイレブン,35.7002374,139.753289
,千代田区,一ツ橋１丁目,-,東京都千代田区一ツ橋1-2-2,セブンイレブン 住友商事竹橋ビル店,セブンイレブン,35.6921132,139.7565031
,千代田区,鍛冶町２丁目,-,東京都千代田区鍛冶町2丁目1番3号,セブンイレブン 神田駅南口店,セブンイレブン,35.6910585,139.7711534
,千代田区,神田錦町１丁目,-,東京都千代田区神田錦町1-8,セブンイレブン 神田錦町1丁目店,セブンイレブン,35.6932536,139.7647487
,千代田区,外神田２丁目,-,東京都千代田区外神田2-14-7,セブンイレブン 外神田2丁目妻恋坂店,セブンイレブン,35.7027427,139.7693074
,千代田区,神田錦町２丁目,-,東京都千代田区神田錦町2丁目7-5,セブンイレブン 神田錦町2丁目店,セブンイレブン,35.6915163,139.7633045
,千代田区,神田紺屋町,-,東京都千代田区神田紺屋町8,セブンイレブン 神田紺屋町店,セブンイレブン,35.6917221,139.7740171
,千代田区,大手町２丁目,大丸有,東京都千代田区大手町2-3-1,セブンイレブン NTTCom大手町プレイス店,セブンイレブン,35.6868526,139.7670773
,千代田区,神田神保町１丁目,-,東京都千代田区神田神保町1-5,セブンイレブン 神田すずらん通り店,セブンイレブン,35.6955438,139.7590885
,千代田区,九段北４丁目,-,東京都千代田区九段北4-2-2,セブンイレブン 九段北4丁目店,セブンイレブン,35.6920699,139.7386963
,千代田区,麹町５丁目,-,東京都千代田区麹町5-7-13,セブンイレブン 紀尾井坂店,セブンイレブン,35.6823361,139.7348615
,千代田区,永田町２丁目,赤坂,東京都千代田区永田町2丁目1-1,セブンイレブン 7FS参議院議員会館店,セブンイレブン,35.6765591,139.7423471
,千代田区,大手町１丁目,大丸有,東京都千代田区大手町1丁目2番,セブンイレブン Otemachi One店,セブンイレブン,35.6876366,139.7623328
,千代田区,外神田１丁目,-,東京都千代田区外神田1-18-19,セブンイレブン 秋葉原電気街口店,セブンイレブン,35.6988105,139.7721625
,千代田区,鍛冶町２丁目,-,東京都千代田区鍛冶町2-9-8,セブンイレブン 千代田鍛冶町2丁目店,セブンイレブン,35.6933903,139.7724844
,千代田区,二番町,-,東京都千代田区二番町4番地5,セブンイレブン 二番町ファーストビル店,セブンイレブン,35.6862409,139.735904
,千代田区,九段南３丁目,-,東京都千代田区九段南3丁目9-12,セブンイレブン 九段南3丁目店,セブンイレブン,35.6924511,139.7414005
,千代田区,丸の内１丁目,大丸有,東京都千代田区丸の内1-9-1,NewDays 東ホ6A,NewDays,35.6817646,139.7689006
,千代田区,内幸町１丁目,-,東京都千代田区内幸町1-6-6,セブンイレブン 内幸町1丁目店,セブンイレブン,35.6694061,139.7585416
,千代田区,五番町,-,東京都千代田区五番町2,NewDays 市ヶ谷,NewDays,35.689718,139.7339083
,千代田区,外神田１丁目,-,東京都千代田区外神田1-17-6,NewDaysミニ 秋葉原1号,NewDays,35.6986693,139.7728303
,千代田区,外神田１丁目,-,東京都千代田区外神田1-17-6,NewDaysミニ 秋葉原3号,NewDays,35.6986693,139.7728303
,千代田区,富士見２丁目,-,東京都千代田区富士見2丁目17-1,セブンイレブン 法政大学市ヶ谷キャンパス店,セブンイレブン,35.6957422,139.7416481
,千代田区,麹町３丁目,-,東京都千代田区麹町3丁目5番地15,セブンイレブン 麹町3丁目店,セブンイレブン,35.6832444,139.7383696
,千代田区,富士見１丁目,-,東京都千代田区富士見1-3-3,セブンイレブン 千代田富士見1丁目店,セブンイレブン,35.697987,139.7464814
,千代田区,紀尾井町,赤坂,東京都千代田区紀尾井町1番地3,セブンイレブン LINEヤフー本社店,セブンイレブン,35.6787667,139.7380662
,千代田区,九段南４丁目,-,東京都千代田区九段南4-8-19,セブンイレブン 九段南4丁目店,セブンイレブン,35.6910219,139.7366517
,千代田区,有楽町２丁目,大丸有,東京都千代田区有楽町2-9-12,NewDays エキュートエディション 有楽町京橋口,NewDays,35.6753907,139.7639012
,千代田区,飯田橋４丁目,-,東京都千代田区飯田橋4-10-2,NewDays エキュートエディション 飯田橋西口,NewDays,35.7020741,139.7450226
,千代田区,丸の内１丁目,大丸有,東京都千代田区丸の内1-9-1,NewDays グランスタ東京北通路,NewDays,35.6817646,139.7689006
,千代田区,飯田橋３丁目,-,東京都千代田区飯田橋3-10-8,NewDays エドモント飯田橋,NewDays,35.7008451,139.7491321
,千代田区,丸の内１丁目,大丸有,東京都千代田区丸の内1-9-1,NewDaysミニ 京葉2B,NewDays,35.6817646,139.7689006
,千代田区,飯田橋４丁目,-,東京都千代田区飯田橋4-10-2,NewDays 飯田橋東口,NewDays,35.7020741,139.7450226
,千代田区,丸の内１丁目,大丸有,東京都千代田区丸の内1-9-1,NewDaysミニ 丸地下7号,NewDays,35.6817646,139.7689006
,千代田区,丸の内１丁目,大丸有,東京都千代田区丸の内1-9-1,NewDays グランスタ東京中央通路,NewDays,35.6817646,139.7689006
