lat,lon,name
35.6706231,139.8135748,LoungeRange(ラウンジレンジ) 神保町
35.6165489,139.7789145,Apple GYM(アップルジム) 神田店
35.6734554,139.7951658,Apple GYM(アップルジム) 秋葉原店
35.665584,139.8046592,ゴルフパフォーマンス 神田店
35.6701472,139.8192927,ゴルフパフォーマンス 秋葉原店
35.6435508,139.8207616,パーソナルトレーニングジム ティーバランス秋葉原店
35.6962373,139.823055,メビウスフィットネス
35.6247677,139.7758336,スノーボードショップ MDS
35.6731551,139.8199685,株式会社本間ゴルフ神田店
35.692941,139.8169883,ワンゲルスポーツ
35.6986693,139.8271675,THESUNS
35.6892455,139.831215,極真会館飯田橋道場
35.6555387,139.8089648,THE PERSONAL GYM(ザ パーソナル ジム) 秋葉原
35.6660765,139.8071305,The Golf House御茶ノ水
35.6861921,139.7978737,Pilates Mee(ピラティスミー) 浅草橋店
35.6716681,139.8322044,パーソナルジムVIBRUN(ヴィーブラン) 神田店
35.6743243,139.7942633,HYPERION GOLF STUDIO(ヒューぺリオン ゴルフ スタジオ) 麹町店
35.6732945,139.8160352,クラヴマガ・ジャパン 市ヶ谷トレーニングセンター
35.6716681,139.8322044,千代田区立スポーツセンター弓道場
35.6886805,139.8266947,セントラルスポーツジム24三番町
35.6846867,139.8395671,Fitness Lounge THE JEXER TOKYO
35.6716467,139.7983718,PHOENIXキックボクシング&ムエタイジム
35.6425061,139.8044968,フィットネスショップ水道橋店
35.6798921,139.8029972,山田吉邦弓具店
35.6906792,139.8146981,アナライズ神田スタジオ
35.6901459,139.8146085,村井スポーツ株式会社
35.646727,139.802959,リバティ
35.6970328,139.8291961,トレードウインドマリーン
35.6383115,139.7916499,フレンドシップカントリークラブ
35.6383115,139.7916499,スノーボードショップ SELECT
35.6383115,139.7916499,東京YWCA(公益財団法人)フィットネスワオ
35.6383115,139.7916499,ヒワラニ
35.6383115,139.7916499,スポーツオーパ、ハング・パラスクール
35.6383115,139.7916499,レックゴルフスクール水道橋
35.6383115,139.7916499,N・Sゴルフスクール秋葉原スタジオ
35.6383115,139.7916499,加圧リハビット
35.6383115,139.7916499,インドアゴルフ坂の上
35.6977655,139.8264978,フィッシャーチューニングベーストウキョウ
35.6977655,139.8264978,スリースターゴルフスタジオ
35.6977655,139.8264978,東京ナビゲーション
35.6825292,139.8256137,ロンドンスポーツ神田テラス店
35.665144,139.8352129,パーソナルスタジオBee
35.665144,139.8352129,バドミントンショップウエンブレー秋葉原店
35.665144,139.8352129,BoogieWonderFitnessClub.
35.6726452,139.8352532,ゴルフ医科学研究所
35.6726452,139.8352532,日本武道館(公益財団法人) 当日行事の問い合せ
35.6726452,139.8352532,わたしのゴルフ水道橋店
35.6726452,139.8352532,GymSecureBase
35.6726452,139.8352532,TOKYOSPINEBOX
35.6726452,139.8352532,BaffyGolf
35.6726452,139.8352532,ビヨンド(BEYOND)四ツ谷麹町店
35.6726452,139.8352532,PlusOne秋葉原店
35.6883125,139.8171544,テーラーメイド 銀座
35.6875728,139.8355128,中央区総合スポーツセンター
35.6665566,139.8160339,Onitsuka Tiger GINZA(オニツカタイガー銀座)
35.6850922,139.8015377,New Balance GINZA(ニューバランス銀座)
35.6571189,139.8342615,FEELCYCLE(フィールサイクル) 銀座店
35.6895312,139.8473683,ゴールドジム 銀座東京
35.6726452,139.8352532,パタゴニア 東京・京橋
35.6897397,139.795825,ASICS TOKYO GINZA(アシックス東京銀座)
35.6247313,139.7789958,Onitsuka Tiger GINZA RED CONCEPT STORE(オニツカタイガー銀座レッドコンセプトストア)
35.6306738,139.8376438,月島スポーツプラザ
35.6999204,139.8385014,Nike Ginza(ナイキ銀座)
35.6895312,139.8473683,FEELCYCLE(フィールサイクル) 銀座京橋
35.6481292,139.813325,jump one Ginza.4(ジャンプ ワン ギンザフォー)
35.6571189,139.8342615,On Flagship Store Tokyo Ginza(オンフラッグシップストア東京銀座)
35.6501631,139.8233886,ゴールドジム 銀座中央
35.6988774,139.8381815,ゴルフパートナー 日本橋室町店
35.6348541,139.7875434,つるやゴルフ 八重洲店
35.690833,139.8425901,ゴルフパートナー 宝町昭和通り店
35.68923,139.8309456,中央区立晴海運動場
35.6828257,139.8150561,ととけん
35.6959137,139.8304354,京華スクエア
35.6791877,139.8407056,ホットヨガスタジオLAVA(ラバ) 銀座本店
35.6481165,139.8105899,豊海テニス場
35.6977655,139.8264978,カルドGINZA9
35.6977655,139.8264978,Dr.(ドクター)ストレッチ ヤエチカ店
35.6986991,139.8301819,PLA YGROUND(プレイ グラウンド) 銀座
35.6949641,139.8268533,フィットネススタジオ サーフフィット 銀座本店
35.6859909,139.8055215,ダイビングスクール マレア東京
35.6835069,139.8147474,桜川ゲートボール場
35.6792214,139.8394971,パパラギダイビングスクール東京
35.6705906,139.794216,FASTGYM24 築地店
35.6790677,139.8226548,FASTGYM24 人形町店
35.6890568,139.8363087,FASTGYM24 八丁堀店
35.6703658,139.7990074,エニタイムフィットネス 日本橋本町店
35.6906339,139.8259978,エニタイムフィットネス 日本橋馬喰町店
35.646784,139.8011591,エニタイムフィットネス 八丁堀店
35.6885827,139.8277328,エニタイムフィットネス 東銀座店
35.6768796,139.7951988,エニタイムフィットネス 日本橋浜町店
