0,1,2,3,4,5,6,7,8,9,10
,,,,,,,,,,
,指標名,幼稚園～高校,,,公立,https://www.kyoiku.metro.tokyo.lg.jp/about/statistics_and_research,,,,
,出典,公立：東京都教育委員会、私立：東京都生活文化局,,,私立,https://www.seikatubunka.metro.tokyo.lg.jp/shigaku/,,,,
,年次,2026年2月取得,,,国立（高等学校のみ）,https://www.minkou.jp/hischool/search/pref=tokyo/c=2/,,,,
,URL,右記参照,,,,,,,,
,備考,（2023年度：716件、2024年度：723件、2025年度:717件）,,,,,,,,
,,,,,,,,,,
,区,町丁,エリア,住所,緯度,経度,施設名,国公私,カテゴリ,データ年次
,江東区,枝川３丁目,-,東京都江東区枝川3-4-1-101,35.659458,139.808617,枝川,公立,幼稚園,2026年2月取得
,江東区,東雲２丁目,-,東京都江東区東雲2-4-1-103,35.6424568,139.7979183,ひばり,公立,幼稚園,2026年2月取得
,江東区,扇橋３丁目,-,東京都江東区扇橋3-20-13-101,35.6845306,139.8192101,つばめ,公立,幼稚園,2026年2月取得
,江東区,南砂２丁目,-,東京都江東区南砂2-3-3-101,35.6728013,139.8226399,みどり,公立,幼稚園,2026年2月取得
,江東区,東陽５丁目,-,東京都江東区東陽5-32-19,35.6710439,139.8156328,深川,公立,高校,2026年2月取得
,江東区,東砂７丁目,-,東京都江東区東砂7-19-24,35.6737704,139.8365955,東,公立,高校,2026年2月取得
,江東区,大島３丁目,-,東京都江東区大島3-22-1,35.6925527,139.8302305,城東,公立,高校,2026年2月取得
,江東区,千石３丁目,-,東京都江東区千石3-2-11,35.6793826,139.8178638,大江戸,公立,高校,2026年2月取得
,江東区,亀戸４丁目,-,東京都江東区亀戸4-50-1,35.7024457,139.831654,江東商業,公立,高校,2026年2月取得
,江東区,越中島３丁目,-,東京都江東区越中島3-3-1,35.6633576,139.7956199,第三商業,公立,高校,2026年2月取得
,江東区,森下５丁目,-,東京都江東区森下5-1-7,35.6853152,139.8069533,墨田工科,公立,高校,2026年2月取得
,江東区,大島１丁目,-,東京都江東区大島1-2-31,35.6870338,139.8212599,科学技術,公立,高校,2026年2月取得
,江東区,深川２丁目,-,東京都江東区深川2-17-26,35.6761443,139.7981665,明治,公立,小学校,2026年2月取得
,江東区,高橋,-,東京都江東区高橋14-10,35.6859219,139.7995336,深川,公立,小学校,2026年2月取得
,江東区,新大橋３丁目,-,東京都江東区新大橋3-1-15,35.6869185,139.7955764,八名川,公立,小学校,2026年2月取得
,江東区,門前仲町１丁目,-,東京都江東区門前仲町1-1-6,35.6724921,139.7932081,臨海,公立,小学校,2026年2月取得
,江東区,富岡１丁目,-,東京都江東区富岡1-18-7,35.6725832,139.7996757,数矢,公立,小学校,2026年2月取得
,江東区,木場１丁目,-,東京都江東区木場1-2-2,35.6680591,139.8023762,平久,公立,小学校,2026年2月取得
,江東区,東陽３丁目,-,東京都江東区東陽3-27-12,35.6705236,139.8153727,東陽,公立,小学校,2026年2月取得
,江東区,千石２丁目,-,東京都江東区千石2-9-12,35.6793419,139.8169742,川南,公立,小学校,2026年2月取得
,江東区,石島,-,東京都江東区石島18-5,35.681098,139.8122185,扇橋,公立,小学校,2026年2月取得
,江東区,白河４丁目,-,東京都江東区白河4-3-19,35.6822182,139.8083874,元加賀,公立,小学校,2026年2月取得
,江東区,毛利２丁目,-,東京都江東区毛利2-2-2,35.6916374,139.8162423,毛利,公立,小学校,2026年2月取得
,江東区,住吉１丁目,-,東京都江東区住吉1-12-2,35.6880942,139.8124732,東川,公立,小学校,2026年2月取得
,江東区,豊洲４丁目,-,東京都江東区豊洲4-4-4,35.6538191,139.7979526,豊洲,公立,小学校,2026年2月取得
,江東区,枝川３丁目,-,東京都江東区枝川3-5-3,35.6591783,139.8102626,枝川,公立,小学校,2026年2月取得
,江東区,辰巳１丁目,-,東京都江東区辰巳1-11-1,35.6465675,139.8106549,辰巳,公立,小学校,2026年2月取得
,江東区,亀戸２丁目,-,東京都江東区亀戸2-5-7,35.6987998,139.8219308,第一亀戸,公立,小学校,2026年2月取得
,江東区,亀戸６丁目,-,東京都江東区亀戸6-36-1,35.6954115,139.8301828,第二亀戸,公立,小学校,2026年2月取得
,江東区,亀戸４丁目,-,東京都江東区亀戸4-26-22,35.7034737,139.8268298,香取,公立,小学校,2026年2月取得
,江東区,亀戸５丁目,-,東京都江東区亀戸5-22-22,35.7004545,139.8282378,水神,公立,小学校,2026年2月取得
,江東区,大島２丁目,-,東京都江東区大島2-41-4,35.6898197,139.8255348,第一大島,公立,小学校,2026年2月取得
,江東区,大島３丁目,-,東京都江東区大島3-16-2,35.6895866,139.8301229,第二大島,公立,小学校,2026年2月取得
,江東区,大島９丁目,-,東京都江東区大島9-5-3,35.6923996,139.844959,第三大島,公立,小学校,2026年2月取得
,江東区,大島６丁目,-,東京都江東区大島6-7-8,35.6912314,139.8340258,第四大島,公立,小学校,2026年2月取得
,江東区,大島８丁目,-,東京都江東区大島8-40-13,35.6882079,139.8446191,第五大島,公立,小学校,2026年2月取得
,江東区,北砂４丁目,-,東京都江東区北砂4-13-23,35.6776287,139.8292444,砂町,公立,小学校,2026年2月取得
,江東区,南砂６丁目,-,東京都江東区南砂6-3-13,35.6726189,139.8332899,第三砂町,公立,小学校,2026年2月取得
,江東区,南砂２丁目,-,東京都江東区南砂2-13-18,35.675033,139.8220467,第四砂町,公立,小学校,2026年2月取得
,江東区,東砂８丁目,-,東京都江東区東砂8-11-5,35.6670653,139.8388809,第五砂町,公立,小学校,2026年2月取得
,江東区,北砂６丁目,-,東京都江東区北砂6-26-6,35.6817177,139.8375768,第六砂町,公立,小学校,2026年2月取得
,江東区,東砂３丁目,-,東京都江東区東砂3-21-5,35.6789175,139.8423998,第七砂町,公立,小学校,2026年2月取得
,江東区,大島５丁目,-,東京都江東区大島5-52-15,35.6872791,139.8376381,小名木川,公立,小学校,2026年2月取得
,江東区,辰巳１丁目,-,東京都江東区辰巳1-1-22,35.6483693,139.8080948,第二辰巳,公立,小学校,2026年2月取得
,江東区,東砂２丁目,-,東京都江東区東砂2-12-14,35.6837859,139.8439843,東砂,公立,小学校,2026年2月取得
,江東区,東陽２丁目,-,東京都江東区東陽2-1-20,35.6683966,139.8138818,南陽,公立,小学校,2026年2月取得
,江東区,北砂１丁目,-,東京都江東区北砂1-3-36,35.6831307,139.8234736,北砂,公立,小学校,2026年2月取得
,江東区,北砂５丁目,-,東京都江東区北砂5-20-16,35.6849911,139.8343547,亀高,公立,小学校,2026年2月取得
,江東区,南砂２丁目,-,東京都江東区南砂2-3-13,35.6719798,139.8213606,東雲,公立,小学校,2026年2月取得
,江東区,越中島３丁目,-,東京都江東区越中島3-6-38,35.6657354,139.7970136,越中島,公立,小学校,2026年2月取得
,江東区,亀戸９丁目,-,東京都江東区亀戸9-22-4,35.6986467,139.84189,浅間竪川,公立,小学校,2026年2月取得
,江東区,東砂７丁目,-,東京都江東区東砂7-17-30,35.6752587,139.8389962,第二砂町,公立,小学校,2026年2月取得
,江東区,南砂２丁目,-,東京都江東区南砂2-3-21,35.6722074,139.824544,南砂,公立,小学校,2026年2月取得
,江東区,豊洲３丁目,-,東京都江東区豊洲3-6-1,35.658481,139.7978115,豊洲北,公立,小学校,2026年2月取得
,江東区,大島４丁目,-,東京都江東区大島4-18-5,35.6872443,139.8317747,大島南央,公立,小学校,2026年2月取得
,江東区,有明２丁目,-,東京都江東区有明2-10-1,35.6402462,139.7961247,有明,公立,小学校,2026年2月取得
,江東区,豊洲５丁目,-,東京都江東区豊洲5-1-35,35.6516082,139.7950928,豊洲西,公立,小学校,2026年2月取得
,江東区,森下４丁目,-,東京都江東区森下4-9-22,35.6852517,139.8058203,深川第一,公立,中学校,2026年2月取得
,江東区,冬木,-,東京都江東区冬木22-10,35.6763642,139.8002801,深川第二,公立,中学校,2026年2月取得
,江東区,越中島３丁目,-,東京都江東区越中島3-7-1,35.666599,139.7964085,深川第三,公立,中学校,2026年2月取得
,江東区,千石１丁目,-,東京都江東区千石1-12-12,35.6789301,139.8124283,深川第四,公立,中学校,2026年2月取得
,江東区,豊洲４丁目,-,東京都江東区豊洲4-11-18,35.652476,139.7998611,深川第五,公立,中学校,2026年2月取得
,江東区,平野３丁目,-,東京都江東区平野3-6-13,35.6788755,139.8056141,深川第六,公立,中学校,2026年2月取得
,江東区,毛利１丁目,-,東京都江東区毛利1-14-1,35.6912523,139.8137613,深川第七,公立,中学校,2026年2月取得
,江東区,塩浜２丁目,-,東京都江東区塩浜2-21-14,35.6647534,139.8120686,深川第八,公立,中学校,2026年2月取得
,江東区,亀戸９丁目,-,東京都江東区亀戸9-2-2,35.6957545,139.8411753,亀戸,公立,中学校,2026年2月取得
,江東区,亀戸４丁目,-,東京都江東区亀戸4-51-1,35.702359,139.8322085,第二亀戸,公立,中学校,2026年2月取得
,江東区,亀戸１丁目,-,東京都江東区亀戸1-12-10,35.6950718,139.8212442,第三亀戸,公立,中学校,2026年2月取得
,江東区,大島８丁目,-,東京都江東区大島8-12-22,35.6864623,139.8398617,大島,公立,中学校,2026年2月取得
,江東区,大島３丁目,-,東京都江東区大島3-27-18,35.6918017,139.831076,第二大島,公立,中学校,2026年2月取得
,江東区,北砂６丁目,-,東京都江東区北砂6-16-28,35.6846877,139.8368022,砂町,公立,中学校,2026年2月取得
,江東区,東砂８丁目,-,東京都江東区東砂8-10-9,35.6681589,139.8399708,第二砂町,公立,中学校,2026年2月取得
,江東区,南砂３丁目,-,東京都江東区南砂3-10-3,35.6696272,139.8294175,第三砂町,公立,中学校,2026年2月取得
,江東区,北砂５丁目,-,東京都江東区北砂5-20-17,35.6847778,139.8325161,第四砂町,公立,中学校,2026年2月取得
,江東区,辰巳１丁目,-,東京都江東区辰巳1-10-57,35.6469539,139.811592,辰巳,公立,中学校,2026年2月取得
,江東区,南砂２丁目,-,東京都江東区南砂2-3-20,35.6731552,139.8234663,南砂　,公立,中学校,2026年2月取得
,江東区,南砂１丁目,-,東京都江東区南砂1-2-18,35.6779676,139.821451,第二南砂,公立,中学校,2026年2月取得
,江東区,東陽２丁目,-,東京都江東区東陽2-1-8,35.666729,139.8140678,東陽,公立,中学校,2026年2月取得
,江東区,大島４丁目,-,東京都江東区大島4-1-23,35.6862097,139.8274721,大島西,公立,中学校,2026年2月取得
,江東区,有明２丁目,-,東京都江東区有明2-10-1,35.6402462,139.7961247,有明,公立,中学校,2026年2月取得
,江東区,東陽４丁目,-,東京都江東区東陽4-11-45,35.6737307,139.8177995,江東特別支援学校,公立,特別支援学校,2026年2月取得
,江東区,大島６丁目,-,東京都江東区大島6-7-3,35.6917126,139.8344938,城東特別支援学校,公立,特別支援学校,2026年2月取得
