0,1,2,3,4,5,6,7,8
,,,,,,,,
,指標名,コンビニ,,,,,,
,出典,navitime,,,,,,
,年次,2026/01/16取得,,,,,,
,URL,https://www.navitime.co.jp/,,,,,,
,備考,(2023年度：2301件、2024年度：2318件、2025年度：2266件),,,,,,
,,,,,,,,
,区,町丁目,エリア,住所,緯度,経度,施設名,種類
,千代田区,神田錦町３丁目,-,千代田区神田錦町3-5ー1,35.6926894,139.759521,ミニストップ 神田錦町3丁目店,ミニストップ
,千代田区,九段南１丁目,-,千代田区九段南1-5ー5,35.69486430000001,139.7518974,ミニストップ 九段南1丁目店,ミニストップ
,千代田区,内神田３丁目,-,千代田区内神田3-20-7,35.6927387,139.7709376,ファミリーマート 神田駅北口店,ファミリーマート
,千代田区,永田町１丁目,赤坂,千代田区永田町1-7-1,35.6738684,139.7458101,ファミリーマート 参議院/S店,ファミリーマート
,千代田区,神田美土代町,-,千代田区神田美土代町9ー1,35.6937316,139.7656244,ミニストップ 神田美土代町店,ミニストップ
,千代田区,九段南３丁目,-,千代田区九段南3-9-12,35.6924592,139.7415321,セブンイレブン 九段南3丁目店,セブンイレブン
,千代田区,岩本町２丁目,-,千代田区岩本町2-18-1,35.6933182,139.7780281,セブンイレブン 千代田岩本町2丁目店,セブンイレブン
,千代田区,大手町２丁目,大丸有,千代田区大手町2-3-1,35.6871691,139.767138,ローソン JPローソン大手町プレイス地下2F店,ローソン
,千代田区,丸の内１丁目,大丸有,千代田区丸の内1-5-1新丸の内ビル9f,35.68259949999999,139.7643435,セブンイレブン 新丸ビルフロアナイン店,セブンイレブン
,千代田区,神田小川町２丁目,-,千代田区神田小川町2-2-8,35.6947683,139.7648685,セブンイレブン 神田小川町2丁目店,セブンイレブン
,千代田区,丸の内１丁目,大丸有,千代田区丸の内1-9-1,35.682111,139.7691588,NewDays 八重洲中央改札内,NewDays
,千代田区,永田町２丁目,赤坂,千代田区永田町2-10-3,35.67397,139.7410663,セブンイレブン 東急キャピトルタワー店,セブンイレブン
,千代田区,大手町１丁目,大丸有,千代田区大手町1-8-1,35.6877322,139.7647547,セブンイレブン KDDI大手町ビル店,セブンイレブン
,千代田区,丸の内３丁目,大丸有,千代田区丸の内3-3-1,35.677514,139.7624926,ナチュラルローソン NL新東京ビル店,ローソン
,千代田区,四番町,-,千代田区四番町6,35.6891695,139.735847,ナチュラルローソン NL千代田四番町店,ローソン
,千代田区,神田錦町２丁目,-,千代田区神田錦町2-7-5,35.6915163,139.7633045,セブンイレブン 神田錦町2丁目店,セブンイレブン
,千代田区,外神田５丁目,-,千代田区外神田5-1-3,35.7033951,139.7721031,ローソン 秋葉原中央通店,ローソン
,千代田区,有楽町１丁目,大丸有,千代田区有楽町1-1-2,35.6742704,139.7592781,セブンイレブン 東京ミッドタウン日比谷ラウンジ店,セブンイレブン
,千代田区,丸の内１丁目,大丸有,千代田区丸の内1-9-1,35.682111,139.7691588,NewDays KIOSK 東京駅中央線ホーム北,NewDays
,千代田区,飯田橋４丁目,-,千代田区飯田橋4-10-2,35.7020741,139.7450226,NewDays エキュートエディション 飯田橋西口,NewDays
,千代田区,鍛冶町１丁目,-,千代田区鍛冶町1-8ー8神田鍛冶町ビル,35.6911339,139.7733452,ミニストップ 神田鍛冶町店,ミニストップ
,千代田区,丸の内１丁目,大丸有,千代田区丸の内1-3-4b101,35.6812921,139.7664399,ローソン 丸の内テラス店,ローソン
,千代田区,神田神保町１丁目,-,千代田区神田神保町1-2ー5,35.6964531,139.7600368,ミニストップ 神田神保町1丁目店,ミニストップ
,千代田区,隼町,-,千代田区隼町2-17,35.6833053,139.7418314,ファミリーマート 半蔵門駅南店,ファミリーマート
,千代田区,神田錦町１丁目,-,千代田区神田錦町1-1帝都神田ビル1f,35.6922807,139.7645104,ミニストップ 神田錦町1丁目店,ミニストップ
,千代田区,丸の内３丁目,大丸有,千代田区丸の内3-5-1,35.6767504,139.7634509,ファミリーマート 東京国際フォーラム店,ファミリーマート
,千代田区,神田神保町３丁目,-,千代田区神田神保町3-12-3,35.6962848,139.7549027,ファミリーマート 専大通り店,ファミリーマート
,千代田区,九段南４丁目,-,千代田区九段南4-2ー9,35.6910905,139.7395254,ミニストップ 九段南4丁目店,ミニストップ
,千代田区,岩本町２丁目,-,千代田区岩本町2-6ー10,35.6935374,139.776463,ミニストップ 岩本町2丁目店,ミニストップ
,千代田区,霞が関１丁目,虎ノ門広域,千代田区霞が関1-1-3弁護士会館b1f,35.6743187,139.7536284,生活彩家 弁護士会館店,その他コンビニ
,千代田区,一ツ橋２丁目,-,千代田区一ツ橋2-6-2,35.6942826,139.7562685,セブンイレブン 千代田一ツ橋2丁目店,セブンイレブン
,千代田区,麹町１丁目,-,千代田区麹町1-8-2,35.6849672,139.7416922,ファミリーマート 麹町一丁目店,ファミリーマート
,千代田区,富士見２丁目,-,千代田区富士見2-11ー9,35.699049,139.7447854,ミニストップ 飯田橋駅西口店,ミニストップ
,千代田区,霞が関３丁目,虎ノ門広域,千代田区霞が関3-2ー1,35.6717446,139.74781,cisca 霞が関コモンゲート店,ミニストップ
,千代田区,神田東松下町,-,千代田区神田東松下町27,35.6948494,139.7735609,生活彩家 神田東店,その他コンビニ
,千代田区,霞ヶ関３丁目,-,千代田区霞ヶ関3-4-3,35.6709468,139.7457208,セブンイレブン 特許庁店,セブンイレブン
,千代田区,内神田１丁目,-,千代田区内神田1-9-13,35.6908048,139.7669252,セブンイレブン 内神田1丁目店,セブンイレブン
,千代田区,内神田２丁目,-,千代田区内神田2-2-1,35.6897889,139.7675078,セブンイレブン 内神田2丁目店,セブンイレブン
,千代田区,神田駿河台２丁目,-,千代田区神田駿河台2-5,35.6988933,139.7639165,セブンイレブン 駿河台三楽病院店,セブンイレブン
,千代田区,永田町２丁目,赤坂,千代田区永田町2-1-2,35.6756858,139.7430279,セブンイレブン 衆議院第二議員会館店,セブンイレブン
,千代田区,外神田４丁目,-,千代田区外神田4-7-7,35.7027054,139.7722767,セブンイレブン 外神田4丁目店,セブンイレブン
,千代田区,富士見２丁目,-,千代田区富士見2-4-6,35.6996704,139.7460123,セブンイレブン 千代田大神宮通り店,セブンイレブン
,千代田区,神田和泉町,-,千代田区神田和泉町1-3-4,35.7002728,139.7758712,セブンイレブン 神田和泉町店,セブンイレブン
,千代田区,神田佐久間町２丁目,-,千代田区神田佐久間町2-11,35.6979155,139.7764367,セブンイレブン 秋葉原昭和通り店,セブンイレブン
,千代田区,神田淡路町２丁目,-,千代田区神田淡路町2-105-,35.6971459,139.7674443,セブンイレブン 神田淡路町ワテラス店,セブンイレブン
,千代田区,永田町２丁目,赤坂,千代田区永田町2-1-1,35.6765591,139.7423471,セブンイレブン 参議院議員会館店,セブンイレブン
,千代田区,丸の内１丁目,大丸有,千代田区丸の内1-4-1,35.6842777,139.7650482,セブンイレブン 丸の内永楽ビル店,セブンイレブン
,千代田区,麹町５丁目,-,千代田区麹町5-3-5,35.6844152,139.7334774,セブンイレブン 麹町5丁目店,セブンイレブン
,千代田区,神田錦町３丁目,-,千代田区神田錦町3-11-,35.6921818,139.7598846,セブンイレブン 神田錦町千代田通り店,セブンイレブン
,千代田区,神田練塀町,-,千代田区神田練塀町3-3,35.699768,139.7741333,セブンイレブン 秋葉原駅北店,セブンイレブン
,千代田区,一ツ橋１丁目,-,千代田区一ツ橋1-1-1,35.6909195,139.7574614,セブンイレブン パレスサイドビル店,セブンイレブン
,千代田区,霞が関１丁目,虎ノ門広域,千代田区霞が関1-1-1,35.6758386,139.7546621,セブンイレブン DJ中央合同庁舎6号館店,セブンイレブン
,千代田区,有楽町２丁目,大丸有,千代田区有楽町2-8-2,35.6742556,139.7627339,セブンイレブン 有楽町駅前店,セブンイレブン
,千代田区,神田相生町,-,千代田区神田相生町1-,35.6992908,139.7739578,セブンイレブン 秋葉原フコク生命ビル店,セブンイレブン
,千代田区,麹町３丁目,-,千代田区麹町3-5,35.6832388,139.7386075,セブンイレブン 千代田区麹町3丁目店,セブンイレブン
,千代田区,神田神保町３丁目,-,千代田区神田神保町3-2-6,35.6960459,139.7540095,セブンイレブン 神田神保町3丁目店,セブンイレブン
,千代田区,二番町,-,千代田区二番町8-8,35.6856247,139.7340705,セブンイレブン 千代田二番町店,セブンイレブン
,千代田区,飯田橋４丁目,-,千代田区飯田橋4-1-11,35.7001269,139.7478551,セブンイレブン 飯田橋4丁目店,セブンイレブン
,千代田区,内神田２丁目,-,千代田区内神田2-9-9,35.6909839,139.7685126,セブンイレブン 神田駅西口通り店,セブンイレブン
,千代田区,飯田橋３丁目,-,千代田区飯田橋3-10-10,35.700409,139.7505294,セブンイレブン KDDI本社店,セブンイレブン
,千代田区,飯田橋２丁目,-,千代田区飯田橋2-18-2,35.6991374,139.7512629,セブンイレブン 大和ハウス九段ビル店,セブンイレブン
,千代田区,内幸町２丁目,-,千代田区内幸町2-1-1,35.6708825,139.7527569,セブンイレブン 内幸町2丁目店,セブンイレブン
,千代田区,飯田橋３丁目,-,千代田区飯田橋3-10-9,35.7011756,139.7500145,セブンイレブン 飯田橋アイガーデンテラス店,セブンイレブン
,千代田区,東神田２丁目,-,千代田区東神田2-5-12,35.6958038,139.7796657,セブンイレブン 東神田2丁目店,セブンイレブン
,千代田区,五番町,-,千代田区五番町3-1,35.6904472,139.7359039,セブンイレブン 市ヶ谷駅前店,セブンイレブン
,千代田区,一ツ橋１丁目,-,千代田区一ツ橋1-2-2,35.6921303,139.7565027,セブンイレブン 住友商事竹橋ビル店,セブンイレブン
,千代田区,鍛冶町２丁目,-,千代田区鍛冶町2-1-3,35.6910585,139.7711534,セブンイレブン 神田駅南口店,セブンイレブン
,千代田区,神田錦町１丁目,-,千代田区神田錦町1-8,35.6932536,139.7647487,セブンイレブン 神田錦町1丁目店,セブンイレブン
,千代田区,神田三崎町２丁目,-,千代田区神田三崎町2-13-4,35.7002374,139.753289,セブンイレブン 神田三崎町2丁目店,セブンイレブン
,千代田区,大手町１丁目,大丸有,千代田区大手町1-7-2,35.6869994,139.7654691,セブンイレブン 東京サンケイビル店,セブンイレブン
,千代田区,岩本町１丁目,-,千代田区岩本町1-7-1,35.6920551,139.7778216,セブンイレブン 千代田岩本町1丁目店,セブンイレブン
,千代田区,有楽町１丁目,大丸有,千代田区有楽町1-1-4,35.6740974,139.7595307,セブンイレブン 東京ミッドタウン日比谷店,セブンイレブン
,千代田区,神田神保町１丁目,-,千代田区神田神保町1-58-2,35.6985164,139.7570489,セブンイレブン 神田神保町1丁目店,セブンイレブン
,千代田区,九段北４丁目,-,千代田区九段北4-2-2,35.6920699,139.7386963,セブンイレブン 九段北4丁目店,セブンイレブン
,千代田区,大手町１丁目,大丸有,千代田区大手町1-2-,35.6876366,139.7623328,セブンイレブン Otemachi One店,セブンイレブン
,千代田区,平河町１丁目,-,千代田区平河町1-8-3,35.6827243,139.7416012,セブンイレブン 千代田平河町1丁目店,セブンイレブン
,千代田区,神田須田町１丁目,-,千代田区神田須田町1-9,35.6964834,139.769611,セブンイレブン 神田万世橋南店,セブンイレブン
,千代田区,永田町２丁目,赤坂,千代田区永田町2-13-10,35.6756187,139.73864,セブンイレブン プルデンシャルタワー店,セブンイレブン
,千代田区,神田岩本町,-,千代田区神田岩本町2-2,35.6926342,139.7752921,セブンイレブン 神田岩本町店,セブンイレブン
,千代田区,永田町２丁目,赤坂,千代田区永田町2-1-1,35.6765591,139.7423471,セブンイレブン DJ参議院議員会館店,セブンイレブン
,千代田区,大手町２丁目,大丸有,千代田区大手町2-3-1,35.6871691,139.767138,セブンイレブン NTTCom大手町プレイス店,セブンイレブン
,千代田区,丸の内１丁目,大丸有,千代田区丸の内1-9-1,35.682111,139.7691588,NewDays 東ホ6A,NewDays
,千代田区,五番町,-,千代田区五番町2,35.69018490000001,139.7342675,NewDays 市ヶ谷,NewDays
,千代田区,神田神保町１丁目,-,千代田区神田神保町1-5,35.6955438,139.7590885,セブンイレブン 神田すずらん通り店,セブンイレブン
,千代田区,丸の内１丁目,大丸有,千代田区丸の内1-9-1,35.682111,139.7691588,NewDays+HANAGATAYA グランスタ東京京葉ストリート,NewDays
,千代田区,外神田１丁目,-,千代田区外神田1-17-6,35.6984138,139.7723965,NewDaysミニ 秋葉原3号,NewDays
,千代田区,外神田１丁目,-,千代田区外神田1-18-19,35.6987711,139.7719214,セブンイレブン 秋葉原電気街口店,セブンイレブン
,千代田区,大手町１丁目,大丸有,千代田区大手町1-4-2,35.6906492,139.7597087,セブンイレブン 丸紅ビル店,セブンイレブン
