0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,指標名,ミシュラン掲載レストラン,,,,,,,3つ星,特別な料理,
,出典,ミシュランガイド東京 2025,,,,,,,2つ星,優れた料理,
,年次,2025年,,,,,,,1つ星,高品質な料理,
,URL,https://guide.michelin.com/jp/ja/tokyo-region/restaurants,,,,,,,ビブグルマン,価格以上の満足感が得られる料理,
,備考,（2019年：318件、2020年：322件、2022年度：318件、2023年度：400件、2024年度：419件、2025年度：390件）,,,,,,,,,
,,,,,,,,,,,
,区,町丁,エリア,住所,緯度,経度,店舗名,カテゴリ,星数,価格帯,URL
,渋谷区,代々木４丁目,-,東京都渋谷区代々木4-6-2b,35.6783509,139.6929474,レガーロ／Regalo,イタリア料理,-,¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/regalo
,渋谷区,本町１丁目,-,東京都渋谷区本町1-28-8,35.6801808,139.680181,ユヌ イメルシオン／UNE IMMERSION,フランス料理,-,¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/une-immersion
,渋谷区,西原３丁目,-,東京都渋谷区西原3-22-15,35.6707605,139.6824997,サイカ／çayca,クリエイティブ,-,¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/cayca
,渋谷区,恵比寿１丁目,-,東京都渋谷区恵比寿1-26-17,35.6472094,139.7156289,アベス／ABBESSES,フランス料理,-,¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/abbesses
,渋谷区,鶯谷町７丁目,-,東京都渋谷区鶯谷町7-12b,35.6540804,139.7022691,かつお食堂／Katsuo Shokudo,日本料理,"ビブグルマン：価格以上の満足感が得られる料理,簡素なレストラン",¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/katsuo-shokudo
,渋谷区,広尾５丁目,-,東京都渋谷区広尾5-17-8b,35.6494513,139.7204094,ボッテガ／BOTTEGA,イタリア料理,ミシュラン 一つ星: 優れた料理,¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/bottega-1194168
,渋谷区,神宮前２丁目,-,東京都渋谷区神宮前2-19-12,35.673458,139.7101767,神宮前 樋口／Jingumae Higuchi,日本料理,ミシュラン 二つ星: 素晴らしい料理,¥¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/jingumae-higuchi
,渋谷区,猿楽町,-,東京都渋谷区猿楽町3-9,35.652071,139.7042789,イドル／Yd’or,フランス料理,-,¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/yd-or
,渋谷区,広尾５丁目,-,東京都渋谷区広尾5-17-4,35.6497661,139.7203894,鮨 ゆうき／Sushi Yuki,寿司,ミシュラン 一つ星: 優れた料理,¥¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/sushi-yuki-1213818
,渋谷区,神泉町,-,東京都渋谷区神泉町13-13b,35.656833,139.6927328,エス／ess.,イタリア料理,-,¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/ess
,渋谷区,恵比寿３丁目,-,東京都渋谷区恵比寿3-28-2,35.6437644,139.715691,鳥焼き 小花／Toriyaki Ohana,鳥料理,-,¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/toriyaki-ohana
,渋谷区,代々木４丁目,-,東京都渋谷区代々木4-1-7,35.6792752,139.69363,オルケストラ／Orchestra,イタリア料理,-,¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/orchestra
,渋谷区,笹塚１丁目,-,東京都渋谷区笹塚1-62-6,35.6727427,139.6623783,立食い鮨 鮨川／Tachiguisushi Sushikawa,寿司,ビブグルマン：価格以上の満足感が得られる料理,¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/tachiguisushi-sushikawa
,渋谷区,神宮前２丁目,-,東京都渋谷区神宮前2-3-18,35.6731932,139.7127606,傳／Den,日本料理,ミシュラン 二つ星: 素晴らしい料理,¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/den
,新宿区,袋町,-,東京都新宿区袋町3-6,35.7002759,139.7380593,鮨 大矢／Sushi Oya,寿司,ミシュラン 一つ星: 優れた料理,¥¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/sushi-oya
,新宿区,荒木町,-,東京都新宿区荒木町15,35.6910773,139.7246981,津の守坂 小柴／Tsunokamizaka Koshiba,日本料理,-,¥¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/tsunokamizaka-koshiba
,新宿区,荒木町,-,東京都新宿区荒木町6-39,35.689235,139.7226138,車力門 おの澤／Sharikimon Onozawa,日本料理,ミシュラン 一つ星: 優れた料理,¥¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/sharikimon-onozawa
,新宿区,高田馬場２丁目,-,東京都新宿区高田馬場2-9-12,35.7121166,139.7079408,ラミティエ／L'AMITIE,フランス料理,ビブグルマン：価格以上の満足感が得られる料理,¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/l-amitie-1194223
,新宿区,袋町,-,東京都新宿区袋町3-4,35.7002759,139.7380593,神楽坂 まる富／Kagurazaka Marutomi,日本料理,-,¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/akebonobashi-marutomi
,新宿区,神楽坂３丁目,-,東京都新宿区神楽坂3-5-5,35.7008106,139.7408453,虎白／Kohaku,日本料理,ミシュラン 二つ星: 素晴らしい料理,¥¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/kohaku
,新宿区,舟町,-,東京都新宿区舟町15,35.6899129,139.7208184,すし処 志げる／Sushidokoro Shigeru,寿司,ビブグルマン：価格以上の満足感が得られる料理,¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/sushidokoro-shigeru
,新宿区,荒木町,-,東京都新宿区荒木町10-14,35.6895261,139.7225845,燗コーヒー 藤々／Kan Coffee Fujifuji,居酒屋,-,¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/kan-coffee-fujifuji
,新宿区,荒木町,-,東京都新宿区荒木町10,35.6897713,139.7226369,荒木町 たつや／Arakicho Tatsuya,日本料理,-,¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/arakicho-tatsuya
,新宿区,矢来町,-,東京都新宿区矢来町64-4,35.7034778,139.7328226,焼鳥 山香／Yakitori SANKA,焼鳥,ビブグルマン：価格以上の満足感が得られる料理,¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/yakitori-sanka
,新宿区,神楽坂４丁目,-,東京都新宿区神楽坂4-3,35.701714,139.7398215,愚直に／Guchokuni,日本料理,ミシュラン 一つ星: 優れた料理,¥¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/guchokuni
,新宿区,若宮町,-,東京都新宿区若宮町12-4,35.7002896,139.7393666,イチニーヨン.カグラザカ／124. KAGURAZAKA,焼鳥,-,¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/124-kagurazaka
,新宿区,神楽坂４丁目,-,東京都新宿区神楽坂4-3-7,35.7017745,139.7401009,ルグドゥノム ブション リヨネ／LUGDUNUM Bouchon Lyonnais,フランス料理,-,¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/lugdunum-bouchon-lyonnais
,新宿区,高田馬場２丁目,-,東京都新宿区高田馬場2-13-9,35.712898,139.7075219,とんかつ ひなた／Tonkatsu Hinata,とんかつ,ビブグルマン：価格以上の満足感が得られる料理,¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/tonkatsu-hinata
,新宿区,新宿１丁目,-,東京都新宿区新宿1-19-11,35.6895562,139.7128781,食堂わた／Shokudo Wata,"居酒屋, 日本料理",ビブグルマン：価格以上の満足感が得られる料理,¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/shokudo-wata
,新宿区,下落合３丁目,-,東京都新宿区下落合3-21-5,35.722835,139.7011358,蕎麦 おさめ／Soba Osame,蕎麦,ビブグルマン：価格以上の満足感が得られる料理,¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/soba-osame
,新宿区,横寺町,-,東京都新宿区横寺町37-39,35.7012054,139.736333,梅香／Meishan,中国料理,ビブグルマン：価格以上の満足感が得られる料理,¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/meishan
,新宿区,神楽坂４丁目,-,東京都新宿区神楽坂4-3-11,35.7019782,139.7400451,ふしきの／FUSHIKINO,日本料理,ミシュラン 一つ星: 優れた料理,¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/fushikino
,新宿区,荒木町,-,東京都新宿区荒木町16,35.6913338,139.7248221,曙橋 かず／Akebonobashi Kazu,日本料理,-,¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/akebonobashi-kazu
,新宿区,荒木町,-,東京都新宿区荒木町9-15,35.6900747,139.7221313,御料理 ほりうち／Oryori Horiuchi,日本料理,-,¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/oryori-horiuchi
,新宿区,神楽坂４丁目,-,東京都新宿区神楽坂4-2,35.7021465,139.7398162,初志／Uisane,日本料理,-,¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/uisane
,新宿区,神楽坂２丁目,-,東京都新宿区神楽坂2-22,35.7002408,139.7412591,一宇／Ichiu,日本料理,-,¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/ichiu
,新宿区,新宿１丁目,-,東京都新宿区新宿1-11-7,35.688609,139.7131973,匠 達広／Takumi Tatsuhiro,寿司,ミシュラン 一つ星: 優れた料理,¥¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/takumi-tatsuhiro
,新宿区,若葉２丁目,-,東京都新宿区若葉2-7,35.6855863,139.7238468,新楽記／Shinrakuki,中国料理,ビブグルマン：価格以上の満足感が得られる料理,¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/shinrakuki
,新宿区,神楽坂３丁目,-,東京都新宿区神楽坂3-1,35.7021576,139.7405536,ヴェール／VERT,クリエイティブ,-,¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/vert
,新宿区,神楽坂３丁目,-,東京都新宿区神楽坂3-1,35.7021576,139.7405536,てんぷら 拓／Tempura Taku,天ぷら,-,¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/tempura-taku
,新宿区,神楽坂３丁目,-,東京都新宿区神楽坂3-1,35.7021576,139.7405536,多仁本／Tanimoto,日本料理,ミシュラン 一つ星: 優れた料理,¥¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/tanimoto
,新宿区,神楽坂３丁目,-,東京都新宿区神楽坂3-6,35.7009902,139.7404078,蕎楽亭／Kyorakutei,蕎麦,ビブグルマン：価格以上の満足感が得られる料理,¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/kyorakutei
,新宿区,神楽坂３丁目,-,東京都新宿区神楽坂3-6-53,35.7006329,139.7398565,レテール／L'ÉTERRE,"フランス料理, 現代風料理",ミシュラン 一つ星: 優れた料理,¥¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/l-eterre
,新宿区,神楽坂２丁目,-,東京都新宿区神楽坂2-11-7,35.70124,139.741939,ジェフリー／Jfree,フランス料理,-,¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/jfree
,新宿区,神楽坂５丁目,-,東京都新宿区神楽坂5-37,35.7013408,139.7391271,神楽坂 石かわ／Kagurazaka Ishikawa,日本料理,ミシュラン 三つ星: 卓越した料理,¥¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/kagurazaka-ishikawa
,新宿区,岩戸町,-,東京都新宿区岩戸町19,35.70135,139.7378098,和しょく えびはら／Washoku Ebihara,日本料理,-,¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/washoku-ebihara
,新宿区,荒木町,-,東京都新宿区荒木町2-14,35.6886586,139.7224046,うぶか／Ubuka,蟹料理,ミシュラン 一つ星: 優れた料理,¥¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/ubuka
,新宿区,四谷４丁目,-,東京都新宿区四谷4-25-10,35.6891021,139.7154516,ラーメン マツイ／RAMEN MATSUI,ラーメン,"ビブグルマン：価格以上の満足感が得られる料理,簡素なレストラン",¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/ramen-matsui
,新宿区,荒木町,-,東京都新宿区荒木町2-9,35.6885743,139.7223628,の弥七／Noyashichi,中国料理,-,¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/noyashichi
,新宿区,西早稲田２丁目,-,東京都新宿区西早稲田2-3-21,35.706829,139.7167573,旧雨／Kyuu,中国料理,-,¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/kyuu
,新宿区,荒木町,-,東京都新宿区荒木町3-21,35.6885848,139.722969,四ツ谷 みね村／Yotsuya Minemura,日本料理,ミシュラン 一つ星: 優れた料理,¥¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/yotsuya-minemura
,千代田区,霞が関３丁目,虎ノ門広域,東京都千代田区霞が関3-2-6東京倶楽部ビルディング,35.6707042,139.7466765,ラルジャン／L'ARGENT,フランス料理,ミシュラン 一つ星: 優れた料理,¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/l-argent
,千代田区,紀尾井町,赤坂,東京都千代田区紀尾井町4-1ホテルニューオータニ東京ザ・メインロビー階,35.6809158,139.7340561,トゥールダルジャン 東京／Tour D'argent Tokyo,フランス料理,ミシュラン 一つ星: 優れた料理,¥¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/tour-d-argent-1194082
,千代田区,丸の内１丁目,大丸有,東京都千代田区丸の内1-1-1パレスホテル東京,35.6845024,139.7612295,エステール by アラン・デュカス／ESTERRE by Alain Ducasse,フランス料理,ミシュラン 一つ星: 優れた料理,¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/esterre-by-alain-ducasse
,千代田区,大手町１丁目,大丸有,東京都千代田区大手町1-5-6大手町タワーアマン東京3,35.6854775,139.7656705,アルヴァ／Arva,イタリア料理,-,¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/arva-1207977
,千代田区,有楽町１丁目,大丸有,東京都千代田区有楽町1-8-1ザ・ペニンシュラ東京,35.6747591,139.7604704,ヘイフンテラス／Hei Fung Terrace,中国料理,-,¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/hei-fung-terrace
,千代田区,丸の内１丁目,大丸有,東京都千代田区丸の内1-3-4丸の内テラス,35.6843524,139.7640405,アッパー／THE UPPER,フランス料理,-,¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/the-upper
,千代田区,紀尾井町,赤坂,東京都千代田区紀尾井町1-3東京ガーデンテラス紀尾井町,35.6799926,139.7379363,マス／MAZ,イノベーティブ,ミシュラン 二つ星: 素晴らしい料理,¥¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/maz
,千代田区,西神田２丁目,-,東京都千代田区西神田2-4-9,35.6983631,139.7543507,神保町 五木田／Jimbocho Gokita,"焼鳥, フランス料理",-,¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/jimbocho-gokita
,千代田区,丸の内１丁目,大丸有,東京都千代田区丸の内1-11-1フォーシーズンズホテル丸の内東京,35.6781486,139.7669907,セザン／SÉZANNE,"フランス料理, 現代風料理",ミシュラン 三つ星: 卓越した料理,¥¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/sezanne
,千代田区,平河町２丁目,-,東京都千代田区平河町2-5-7b,35.6797285,139.7387446,ヌー トウキョウ／Nœud. TOKYO,"フランス料理, 現代風料理",-,¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/n%C5%93ud-tokyo
,千代田区,内幸町１丁目,-,東京都千代田区内幸町1-1-1帝国ホテル東京本館,35.672454,139.7579015,レ セゾン／Les Saisons,フランス料理,ミシュラン 一つ星: 優れた料理,¥¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/les-saisons-1194250
,千代田区,神田錦町１丁目,-,東京都千代田区神田錦町1-17-5,35.6911402,139.763569,神田錦町 鮨 たか晴／Kandanishikicho Sushi Takaharu,寿司,-,¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/kandanishikicho-sushi-takaharu
,千代田区,外神田３丁目,-,東京都千代田区外神田3-6-8,35.7027967,139.7698958,いし橋／Ishibashi,すき焼,-,¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/ishibashi
,千代田区,丸の内３丁目,大丸有,東京都千代田区丸の内3-2-3二重橋スクエア,35.6777236,139.7614575,ヤウメイ／YAUMAY,"中国料理, 飲茶",-,¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/yaumay
,千代田区,紀尾井町,赤坂,東京都千代田区紀尾井町1-13,35.6803413,139.7359638,紀尾井町 福田家／Kioicho Fukudaya,日本料理,ミシュラン 二つ星: 素晴らしい料理,¥¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/kioicho-fukudaya
,千代田区,有楽町１丁目,大丸有,東京都千代田区有楽町1-9-4b,35.675117,139.7609658,アピシウス／APICIUS,フランス料理,-,¥¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/apicius-1209867
,千代田区,九段北４丁目,-,東京都千代田区九段北4-3-20,35.6941243,139.7395562,香下／Koshita,日本料理,-,¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/koshita
,千代田区,六番町,-,東京都千代田区六番町4-3,35.6891599,139.7352518,ティン ガナ／Tinc gana,"スペイン料理, 現代風料理",-,¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/tinc-gana
,千代田区,内幸町１丁目,-,東京都千代田区内幸町1-1-1帝国ホテル東京本館b,35.672454,139.7579015,寅黒／Torakuro,日本料理,ミシュラン 一つ星: 優れた料理,¥¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/torakuro
,千代田区,丸の内１丁目,大丸有,東京都千代田区丸の内1-1-1パレスホテル東京,35.6845024,139.7612295,中国飯店 琥珀宮／Chugoku Hanten Kohakukyu (Amber Palace),中国料理,-,¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/chugoku-hanten-kohakukyu-amber-palace
,千代田区,大手町１丁目,大丸有,東京都千代田区大手町1-2-1otemachione,35.6879122,139.7631803,スィークル／CYCLE by Mauro Colagreco,"フランス料理, 現代風料理",ミシュラン 一つ星: 優れた料理,¥¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/cycle-by-mauro-colagreco
,千代田区,神田神保町２丁目,-,東京都千代田区神田神保町2-2-32,35.6963279,139.7570421,アルテレーゴ／ALTER EGO,イタリア料理,-,¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/alter-ego
,千代田区,九段南４丁目,-,東京都千代田区九段南4-1-10,35.6915445,139.7410642,シェ オリビエ／Chez Olivier,"フランス料理, 現代風料理",-,¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/chez-olivier
,千代田区,丸の内３丁目,大丸有,東京都千代田区丸の内3-2-1東京會舘,35.67778,139.7613411,プルニエ／PRUNIER,フランス料理,ミシュラン 一つ星: 優れた料理,¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/prunier-1200289
,千代田区,神田小川町３丁目,-,東京都千代田区神田小川町3-2,35.6947662,139.7627566,三燈舎／SANTOSHAM,インド料理,ビブグルマン：価格以上の満足感が得られる料理,¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/santosham
,千代田区,丸の内１丁目,大丸有,東京都千代田区丸の内1-1-3日本生命丸の内ガーデンタワーm,35.6845047,139.7625724,プレーガ 東京／Plaiga TOKYO,フランス料理,-,¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/plaiga-tokyo
,千代田区,有楽町１丁目,大丸有,東京都千代田区有楽町1-1-2東京ミッドタウン日比谷,35.6737436,139.7591762,龍吟／RyuGin,"日本料理, ふぐ",ミシュラン 三つ星: 卓越した料理,¥¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/ryugin-1194232
,千代田区,神田神保町２丁目,-,東京都千代田区神田神保町2-12-7,35.6965828,139.7569623,カオ／KHAO,タイ料理,ミシュラン 一つ星: 優れた料理,¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/khao-1217131
,中央区,銀座４丁目,-,東京都中央区銀座4-2-15b,35.6727287,139.763891,バードランド／BIRD LAND,焼鳥,-,¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/bird-land
,中央区,銀座１丁目,-,東京都中央区銀座1-27-8,35.6727201,139.772057,ビストロ・シンバ／bistro simba,フランス料理,-,¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/bistro-simba
,中央区,日本橋室町１丁目,日八京,東京都中央区日本橋室町1-9-4b,35.6850947,139.7755579,ラ ペ／La Paix,フランス料理,ミシュラン 一つ星: 優れた料理,¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/la-paix-1194221
,中央区,銀座８丁目,-,東京都中央区銀座8-8-3,35.668557,139.7618936,ファロ／FARO,イタリア料理,ミシュラン 一つ星: 優れた料理,¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/faro-1194154
,中央区,日本橋室町２丁目,日八京,東京都中央区日本橋室町2-1-1マンダリンオリエンタル東京3,35.6870475,139.7730634,センス／Sense,中国料理,-,¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/sense-1194023
,中央区,銀座５丁目,-,東京都中央区銀座5-5-13,35.6711228,139.7630816,てんぷら 近藤／Tempura Kondo,天ぷら,ミシュラン 二つ星: 素晴らしい料理,¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/tempura-kondo
,中央区,日本橋人形町２丁目,-,東京都中央区日本橋人形町2-9-7,35.6860581,139.7840419,天ぷら やぐち／Tempura Yaguchi,天ぷら,ミシュラン 一つ星: 優れた料理,¥¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/tempura-yaguchi
,中央区,銀座３丁目,-,東京都中央区銀座3-5-3,35.6729966,139.7665258,ベージュ アラン・デュカス／BEIGE Alain Ducasse,フランス料理,ミシュラン 一つ星: 優れた料理,¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/beige-alain-ducasse
,中央区,銀座８丁目,-,東京都中央区銀座8-3-1,35.6692505,139.7592458,青空／Harutaka,寿司,ミシュラン 三つ星: 卓越した料理,¥¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/harutaka
,中央区,日本橋人形町２丁目,-,東京都中央区日本橋人形町2-22-11,35.6862565,139.784509,日本橋 蕎ノ字／Nihombashi Sonoji,天ぷら,ミシュラン 一つ星: 優れた料理,¥¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/nihombashi-sonoji
,中央区,銀座３丁目,-,東京都中央区銀座3-11-6,35.6709068,139.7688463,時喰み／Tokihami,居酒屋,-,¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/tokihami
,中央区,築地６丁目,-,東京都中央区築地6-6-4,35.6655101,139.773662,鮨 桂太／Sushi Keita,寿司,ミシュラン 一つ星: 優れた料理,¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/sushi-keita
,中央区,京橋２丁目,日八京,東京都中央区京橋2-5-2,35.6764566,139.7704595,京橋 てんぷら 深町／Kyobashi Tempura Fukamachi,天ぷら,ミシュラン 一つ星: 優れた料理,¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/kyobashi-tempura-fukamachi
,中央区,銀座５丁目,-,東京都中央区銀座5-6-10,35.6707373,139.7636546,喰善 あべ／Shokuzen Abe,日本料理,ミシュラン 一つ星: 優れた料理,¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/shokuzen-abe
,中央区,銀座２丁目,-,東京都中央区銀座2-4-6,35.6739889,139.766406,マシア／MASIA,スペイン料理,-,¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/masia
,中央区,新川２丁目,-,東京都中央区新川2-18-4,35.674577,139.7817404,中国菜 漢／Chugokusai Kan,中国料理,-,¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/chugokusai-kan
,中央区,日本橋人形町２丁目,-,東京都中央区日本橋人形町2-10-11,35.685642,139.7840497,柳燕／Ryuen,日本料理,-,¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/ryuen
,中央区,新富１丁目,-,東京都中央区新富1-8-2,35.6729827,139.7744134,鮨 はしもと／Sushi Hashimoto,寿司,ミシュラン 一つ星: 優れた料理,¥¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/sushi-hashimoto
,中央区,銀座７丁目,-,東京都中央区銀座7-5-4,35.6702447,139.7616783,銀座 とよだ／Ginza Toyoda,日本料理,-,¥¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/ginza-toyoda
,中央区,銀座６丁目,-,東京都中央区銀座6-6-1,35.6710693,139.7626123,現代茶寮 銀座凮月堂／Gendaisaryo Ginza Fugetsudo,フランス料理,-,¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/gendaisaryo-ginza-fugetsudo
,中央区,銀座２丁目,-,東京都中央区銀座2-6-51,35.6735658,139.7673177,シン ハラダ／Shin Harada,イタリア料理,-,¥¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/shin-harada
,中央区,銀座８丁目,-,東京都中央区銀座8-7-19,35.6685146,139.7610057,御料理 かつ志／Oryori Katsushi,日本料理,-,¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/oryori-katsushi
,中央区,日本橋兜町,-,東京都中央区日本橋兜町1-4,35.6827422,139.7793861,アサヒナガストロノーム／ASAHINA Gastronome,フランス料理,ミシュラン 二つ星: 素晴らしい料理,¥¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/asahina-gastronome
,中央区,築地１丁目,-,東京都中央区築地1-5-8,35.6699259,139.7715078,東京チャイニーズ 一凛／Tokyo Chinese Ichirin,中国料理,-,¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/tokyo-chinese-ichirin
,中央区,日本橋室町２丁目,日八京,東京都中央区日本橋室町2-3-1コレド室町2,35.6868974,139.7748465,ラ・ボンヌターブル／LA BONNE TABLE,フランス料理,-,¥¥¥,https://guide.michelin.com/jp/ja/tokyo-region/tokyo/restaurant/la-bonne-table
