0,1,2,3,4,5,6,7,8,9,10
,,,,,,,,,,
,指標名,保育園,,,認可保育所,https://www.fukushi.metro.tokyo.lg.jp/kiban/fukushi_shisetsu/shs_list/index.html,,,,
,出典,東京都福祉保健局,,,認証保育所,https://www.fukushihoken.metro.tokyo.lg.jp/kodomo/hoiku/ninsyo/ichiran.html,,,,
,年次,2026/2/26取得,,,こども園,https://www.fukushihoken.metro.tokyo.lg.jp/kodomo/hoiku/n_kodomoen/shisetsuichiran.html,,,,
,URL,右記参照,,,認可外保育施設,https://www.fukushihoken.metro.tokyo.lg.jp/kodomo/hoiku/ninkagai/index.html,,,,
,備考,（2023年度：792件、2024年度：1044件、2025年度：1041件）,,,,,,,,
,,,,,,,,,,
,区,町丁,エリア,住所,緯度,経度,施設名,種別,定員,データ時点
,港区,芝浦１丁目,-,東京都港区芝浦1-6-41グローバルフロントタワー1階,35.6476237,139.7549564,アンジェリカ田町保育園,認可保育所,60,45931
,港区,芝浦１丁目,-,東京都港区芝浦1-9-7芝浦おもだかビル2階、3階,35.6481293999999,139.7535119,太陽の子芝浦一丁目保育園,認可保育所,66,45931
,港区,西麻布２丁目,-,東京都港区西麻布2-13-3,35.6608667,139.7227592,西麻布保育園,認可保育所,121,45931
,港区,西麻布２丁目,-,東京都港区西麻布2-2-2nkホームズ1階b,35.6637603,139.7203395,コスモス西麻布保育園,認可保育所,30,45931
,港区,六本木４丁目,六本木,東京都港区六本木4-5-11,35.6647683,139.732433,ｓａｋｕｒａ保育園六本木,認可保育所,64,45931
,港区,六本木６丁目,六本木,東京都港区六本木6-5-27,35.6609953,139.7312516,リトルパルズ保育園六本木,認可保育所,78,45931
,港区,六本木１丁目,虎ノ門,東京都港区六本木1-9-10アークヒルズ仙石山森タワー,35.6634093,139.741803,まちの保育園六本木,認可保育所,38,45931
,港区,六本木５丁目,六本木,東京都港区六本木5-16-46,35.6610768,139.7355076,麻布保育園,認可保育所,154,45931
,港区,東麻布１丁目,-,東京都港区東麻布1-21-2,35.6558587,139.7435738,飯倉保育園,認可保育所,140,45931
,港区,東麻布１丁目,-,東京都港区東麻布1-5-6,35.6578945,139.7432036,ふたばクラブ東麻布保育園,認可保育所,59,45931
,港区,東麻布２丁目,-,東京都港区東麻布2-1-1,35.6584751,139.7427323,東麻布保育園,認可保育所,171,45931
,港区,東麻布２丁目,-,東京都港区東麻布2-32-7rojuhigashiazabu2階,35.6558823,139.7402148,ＡＩＡＩ　ＮＵＲＳＥＲＹ麻布十番,認可保育所,70,45931
,港区,麻布十番１丁目,-,東京都港区麻布十番1-3-2,35.6569965,139.7358507,麻布十番ちとせ保育園,認可保育所,60,45931
,港区,元麻布３丁目,-,東京都港区元麻布3-2-19momon六本木ビル1階,35.6573429,139.727762,アイグラン保育園元麻布,認可保育所,60,45931
,港区,元麻布２丁目,-,東京都港区元麻布2-14-12,35.6529682,139.7303804,元麻布保育園,認可保育所,165,45931
,港区,南麻布１丁目,-,東京都港区南麻布1-14-1,35.6511572,139.7341222,まなびの森保育園麻布十番,認可保育所,61,45931
,港区,南麻布１丁目,-,東京都港区南麻布1-8-11(東町小学校内),35.6508706,139.7358331,まなびの森保育園麻布,認可保育所,60,45931
,港区,南麻布４丁目,-,東京都港区南麻布4-11-30南麻布渋谷ビル2階,35.6469287,139.727155,太陽の子南麻布保育園,認可保育所,70,45931
,港区,南麻布４丁目,-,東京都港区南麻布4-2-29101,35.6485588,139.7232127,南麻布保育園,認可保育所,105,45931
,港区,南麻布４丁目,-,東京都港区南麻布4-6-7,35.6510107,139.7273033,本村保育園,認可保育所,104,45931
,港区,南麻布２丁目,-,東京都港区南麻布2-11-10ojビル3階,35.6476166,139.7360636,アイグラン保育園南麻布,認可保育所,130,45931
,港区,赤坂５丁目,赤坂,東京都港区赤坂5-5-26101,35.6710716,139.7340183,赤坂保育園,認可保育所,105,45931
,港区,赤坂４丁目,赤坂,東京都港区赤坂4-1-26,35.676412,139.7347065,赤坂山王保育園,認可保育所,121,45931
,港区,赤坂４丁目,赤坂,東京都港区赤坂4-7-15陽栄光和ビル1階,35.6755784,139.7339386,赤坂ちとせ保育園,認可保育所,50,45931
,港区,赤坂４丁目,赤坂,東京都港区赤坂4-9-3,35.6754739,139.7329955,赤坂クレア保育園,認可保育所,54,45931
,港区,赤坂８丁目,赤坂,東京都港区赤坂8-12-16nozyakasaka1階、2階、3階,35.6701191999999,139.7297705,太陽の子赤坂保育園,認可保育所,60,45931
,港区,北青山３丁目,-,東京都港区北青山3-4-1101,35.6669279,139.7128725,青山保育園,認可保育所,130,45931
,港区,北青山３丁目,-,東京都港区北青山3-4-3,35.6677254,139.7133584,おはよう保育園　ののあおやま,認可保育所,23,45931
,港区,南青山１丁目,-,東京都港区南青山1-3-15,35.6710876,139.7254598,南青山保育園,認可保育所,142,45931
,港区,南青山２丁目,-,東京都港区南青山2-5-17pola青山ビルディング3階,35.67156,139.7229829,まちの保育園南青山,認可保育所,40,45931
,港区,南青山１丁目,-,東京都港区南青山1-3-1パークアクシス青山1-タワー2階,35.671746,139.725554,アイグラン保育園青山一丁目,認可保育所,60,45931
,港区,南青山４丁目,-,東京都港区南青山4-15-8南青山246ビル,35.6649616,139.7182845,小学館アカデミー南青山保育園,認可保育所,29,45931
,港区,南青山４丁目,-,東京都港区南青山4-1-6セブン南青山ビル1階2階,35.6673141,139.7191437,太陽の子南青山保育園,認可保育所,60,45931
,港区,芝５丁目,-,東京都港区芝5-18-1-101,35.6482899,139.7478457,芝保育園,認可保育所,156,45931
,港区,芝５丁目,-,東京都港区芝5-33-11田町タワー3階,35.6468688,139.748741,にじいろ保育園三田,認可保育所,32,45931
,港区,海岸,-,東京都港区海岸3-16-6,35.6422702,139.7559599,にじいろ保育園海岸三丁目,認可保育所,125,45931
,港区,芝浦３丁目,-,東京都港区芝浦3-20-2山楽ビル2階、3階,35.6422069,139.7465026,太陽の子芝浦三丁目保育園,認可保育所,53,45931
,港区,芝浦４丁目,-,東京都港区芝浦4-12-28,35.6395616,139.7490058,アスク芝浦４丁目保育園,認可保育所,60,45931
,港区,芝浦４丁目,-,東京都港区芝浦4-15-1プラウドタワー芝浦2階,35.6389139,139.7477979,ポピンズナーサリースクール芝浦ベイ,認可保育所,32,45931
,港区,芝浦４丁目,-,東京都港区芝浦4-17-3芝浦naビル3階,35.637048,139.7471475,デイジー保育園芝浦,認可保育所,54,45931
,港区,芝浦２丁目,-,東京都港区芝浦2-3-31第二高取ビル2階,35.6441091,139.7545344,にじのいるか保育園芝浦,認可保育所,63,45931
,港区,芝浦２丁目,-,東京都港区芝浦2-9-1ブランズタワー芝浦2階,35.6434102,139.7530185,太陽の子芝浦二丁目保育園,認可保育所,50,45931
,港区,白金台２丁目,-,東京都港区白金台2-11-3,35.6331967,139.7307116,えほんのもり白金台保育園,認可保育所,35,45931
,港区,白金台２丁目,-,東京都港区白金台2-26-10グリーンオーク高輪台2階,35.6317853,139.729957,ニチイキッズ白金台保育園,認可保育所,60,45931
,港区,白金１丁目,-,東京都港区白金1-26-10白金k-flat1階、2階の一部,35.6438894,139.7335126,ミアヘルサ保育園ゆらりん白金,認可保育所,50,45931
,港区,白金１丁目,-,東京都港区白金1-2-1白金ザ・スカイ1階,35.6462307,139.7350731,スターチャイルド白金高輪ナーサリー,認可保育所,41,45931
,港区,白金３丁目,-,東京都港区白金3-10-12,35.6448861999999,139.7311041,白金保育園,認可保育所,107,45931
,港区,白金３丁目,-,東京都港区白金3-2-3,35.6466208,139.7312948,ミアヘルサ保育園ひびき白金高輪,認可保育所,29,45931
,港区,白金４丁目,-,東京都港区白金4-7-2,35.6427102,139.7271214,みつばち保育園,認可保育所,30,45931
,港区,三田１丁目,-,東京都港区三田1-2-18ttdplazaビル2階,35.6550611,139.740135,太陽の子三田保育園,認可保育所,70,45931
,港区,三田１丁目,-,東京都港区三田1-3-31forecast三田2階,35.6544956,139.7429682,アイグラン保育園赤羽橋,認可保育所,60,45931
,港区,三田５丁目,-,東京都港区三田5-17-2,35.6451737,139.7369532,うれしい保育園白金高輪,認可保育所,60,45931
,港区,三田５丁目,-,東京都港区三田5-4-3三田プラザビル3階,35.6476745999999,139.7389306,太陽の子三田五丁目保育園,認可保育所,60,45931
,港区,三田４丁目,-,東京都港区三田4-19-30,35.6403302,139.7387379,伊皿子坂保育園,認可保育所,155,45931
,港区,台場１丁目,-,東京都港区台場1-5-1,35.6300068,139.7771218,台場保育園,認可保育所,131,45931
,港区,高輪１丁目,-,東京都港区高輪1-16-15自動車部品会館2階,35.6409278,139.7335016,高輪さつき保育園,認可保育所,60,45931
,港区,高輪１丁目,-,東京都港区高輪1-27-40,35.6367093,139.7320516,愛星保育園,認可保育所,70,45931
,港区,高輪１丁目,-,東京都港区高輪1-5-38hug高輪1階、2階,35.6420135,139.7369417,ミアヘルサ保育園ゆらりん高輪,認可保育所,100,45931
,港区,高輪１丁目,-,東京都港区高輪1-6-9,35.6423054,139.7353494,みなと保育園,認可保育所,63,45931
,港区,高輪３丁目,-,東京都港区高輪3-18-15,35.633171,139.7356956,高輪保育園,認可保育所,155,45931
,港区,高輪３丁目,-,東京都港区高輪3-4-3,35.6347981,139.7318328,高輪夢保育園,認可保育所,50,45931
,港区,高輪２丁目,-,東京都港区高輪2-16-8,35.6379131,139.7391969,ほっぺるランド高輪二丁目,認可保育所,60,45931
,港区,高輪２丁目,-,東京都港区高輪2-6-21,35.636166,139.7333254,さくらさくみらい高輪,認可保育所,84,45931
,港区,高輪２丁目,-,東京都港区高輪2-21-1thelinkpillar1north1階,35.6345862,139.739177,ポピンズナーサリースクールそら　高輪ゲートウェイ駅前,認可保育所,27,45931
,港区,港南１丁目,-,東京都港区港南1-8-23shinagawaheart2階,35.6299117,139.744442,ミアヘルサ保育園ゆらりんはぁと,認可保育所,50,45931
,港区,港南３丁目,-,東京都港区港南3-5-21ロイヤルパークス品川2階,35.6323707,139.7471541,太陽の子　港南三丁目保育園,認可保育所,30,45931
,港区,港南４丁目,-,東京都港区港南4-2-3101,35.6300851,139.7476398,こうなん保育園,認可保育所,144,45931
,港区,港南４丁目,-,東京都港区港南4-3-7,35.6309571,139.7496359,たかはま保育園,認可保育所,149,45931
,港区,港南４丁目,-,東京都港区港南4-6-7,35.6272428,139.7504868,ベネッセ港南保育園,認可保育所,60,45931
,港区,港南４丁目,-,東京都港区港南4-7-37(港南緑水公園内),35.6286301,139.7513278,ミアヘルサ保育園ゆらりん港南緑水,認可保育所,101,45931
,港区,港南２丁目,-,東京都港区港南2-16-6canonsタワー,35.6264661,139.7414323,ふたばクラブ港南保育園,認可保育所,29,45931
,港区,白金６丁目,-,東京都港区白金6-9-5神応ほっとプラザ1・2階,35.6436311,139.7246094,神応保育園,認可保育所,114,45931
,港区,港南４丁目,-,東京都港区港南4-1-8リバージュ品川2階,35.6304161,139.7467888,グローバルキッズ港南保育園,認可保育所,99,45931
,港区,港南１丁目,-,東京都港区港南1-6-27芝浦クリスタル品川港南2階,35.6313619,139.7456408,ミアヘルサ保育園ゆらりん港南,認可保育所,60,45931
,港区,芝浦３丁目,-,東京都港区芝浦3-1-16,35.6451172,139.7501861,しばうら保育園,認可保育所,248,45931
,港区,白金台３丁目,-,東京都港区白金台3-13-18,35.6358355,139.7246934,アイグラン保育園白金台,認可保育所,65,45931
,港区,芝５丁目,-,東京都港区芝5-29-22ライオンズプラザ・フェリス三田1階,35.646313,139.7446657,まなびの森　保育園三田プチ･クレイシュ,認可保育所A,33,46023
,港区,台場２丁目,-,東京都港区台場2-2-3,35.6297279,139.7800683,アスクお台場保育園,認可保育所A,30,46023
,港区,白金台３丁目,-,東京都港区白金台3-15-62階,35.6365695,139.7243101,コンビプラザ白金台保育園,認可保育所A,39,46023
,港区,芝４丁目,-,東京都港区芝4-16-1カテリーナ三田1階,35.6474197,139.7501549,まなびの森　プチ・ナーサリー田町,認可保育所A,40,46023
,港区,三田４丁目,-,東京都港区三田4-9-7bprレジデンス三田伊皿子坂2階,35.6413802,139.7379223,ポピンズナーサリースクール高輪,認可保育所A,36,46023
,港区,芝浦４丁目,-,東京都港区芝浦4-10-1キャピタルマークタワー2階,35.6410037,139.7461427,ポピンズナーサリースクール芝浦,認可保育所A,34,46023
,港区,白金台４丁目,-,東京都港区白金台4-8-16ダリアコート白金台1階101号室,35.6375165,139.7243684,ポピンズナーサリースクール白金台,認可保育所A,30,46023
,港区,南麻布５丁目,-,東京都港区南麻布5-1-11qiz広尾3階,35.6526744,139.7220055,ポピンズナーサリースクール広尾,認可保育所A,66,46023
,港区,南麻布５丁目,-,東京都港区南麻布5-6-8,35.65346,139.7271181,ナーサリールーム,認可保育所A,35,46023
,港区,赤坂１丁目,虎ノ門,東京都港区赤坂1-8-1赤坂インターシティair2階,35.6700999,139.7425464,ポピンズナーサリースクール赤坂,認可保育所A,30,46023
,港区,港南４丁目,-,東京都港区港南4-2-5シティタワー品川西棟2・3階,35.630966,139.7480452,ニチイキッズさわやか港南保育園,認可保育所A,50,46023
,港区,東麻布１丁目,-,東京都港区東麻布1-26-2seraph10azabu1・2階,35.6552086,139.7446642,ミアヘルサ保育園ゆらりん東麻布,認可保育所A,30,46023
,港区,芝浦４丁目,-,東京都港区芝浦4-22-2エアテラス2階,35.6410173,139.7527905,アンジェリカ保育園芝浦園,認可保育所A,40,46023
,港区,港南２丁目,-,東京都港区港南2-3-13品川フロントビルキッズ館2f,35.6289798,139.7436662,アンジェリカ保育園品川園,認可保育所A,40,46023
,港区,西麻布１丁目,-,東京都港区西麻布1-4-46,35.6621464,139.7260439,ホームデイケア六本木,認可保育所B,13,46023
,港区,芝浦４丁目,-,東京都港区芝浦4-20-1,35.6404403,139.7525551,芝浦アイランドこども園,認定こども園(幼・保・地方裁量型),191,45748
,渋谷区,神宮前３丁目,-,東京都渋谷区神宮前3-18-8,35.6709958,139.7096878,渋谷保育園,認可保育所,135,45931
,渋谷区,東２丁目,-,東京都渋谷区東2-20-18,35.6536448,139.7091655,氷川保育園,認可保育所,64,45931
,渋谷区,広尾５丁目,-,東京都渋谷区広尾5-7-1,35.6492825,139.7223347,広尾保育園,認可保育所,104,45931
,渋谷区,恵比寿１丁目,-,東京都渋谷区恵比寿1-27-10,35.6475863,139.7164067,新橋保育園,認可保育所,112,45931
,渋谷区,恵比寿西２丁目,-,東京都渋谷区恵比寿西2-8-1,35.6499543,139.7072255,恵比寿保育園,認可保育所,105,45931
,渋谷区,鴬谷町,-,東京都渋谷区鴬谷町2-16,35.6540512,139.7044708,ほっぺるランド渋谷,認可保育所,90,45931
,渋谷区,代官山町,-,東京都渋谷区代官山町7-9,35.6507018,139.7050472,代官山保育園,認可保育所,82,45931
,渋谷区,宇田川町,-,東京都渋谷区宇田川町38-4,35.6620369,139.6960453,まなびの森　渋谷もりのこ保育園神南,認可保育所,103,45931
,渋谷区,松涛１丁目,-,東京都渋谷区松涛1-26-6,35.6589939,139.6930743,大向保育園,認可保育所,96,45931
,渋谷区,千駄ケ谷３丁目,-,東京都渋谷区千駄ケ谷3-21-5,35.6771038,139.7088388,美希保育園北参道,認可保育所,80,45931
,渋谷区,千駄ケ谷３丁目,-,東京都渋谷区千駄ケ谷3-34-9,35.6775455,139.7070052,千駄ケ谷保育園,認可保育所,74,45931
,渋谷区,代々木３丁目,-,東京都渋谷区代々木3-51-8,35.6819802,139.6959844,代々木保育園,認可保育所,95,45931
,渋谷区,代々木５丁目,-,東京都渋谷区代々木5-16-4,35.6747032,139.6886949,聖ヨゼフ保育園,認可保育所,108,45931
,渋谷区,代々木２丁目,-,東京都渋谷区代々木2-35-1,35.6842854,139.6979661,キッズハーモニー・よよぎの杜,認可保育所,199,45931
,渋谷区,初台２丁目,-,東京都渋谷区初台2-17-22,35.6774814,139.6846979,初台保育園,認可保育所,117,45931
,渋谷区,元代々木町,-,東京都渋谷区元代々木町51-19,35.6733083,139.6866926,元代々木保育園,認可保育所,87,45931
,渋谷区,富ヶ谷２丁目,-,東京都渋谷区富ヶ谷2-30-8,35.6649396,139.6852212,富ヶ谷保育園,認可保育所,94,45931
,渋谷区,西原２丁目,-,東京都渋谷区西原2-33-17,35.674567,139.6765142,さくらさくみらい西原,認可保育所,70,45931
,渋谷区,西原１丁目,-,東京都渋谷区西原1-22-20,35.6762516,139.6784794,西原保育園ゆめ,認可保育所,106,45931
,渋谷区,本町１丁目,-,東京都渋谷区本町1-5-5,35.6812342,139.6843177,本町第三保育園,認可保育所,115,45931
,渋谷区,本町５丁目,-,東京都渋谷区本町5-35-12,35.6832121,139.676092,幡ヶ谷保育園,認可保育所,92,45931
,渋谷区,幡ヶ谷２丁目,-,東京都渋谷区幡ヶ谷2-56-6,35.6778834,139.6716526,幡ヶ谷第三保育園,認可保育所,67,45931
,渋谷区,幡ヶ谷３丁目,-,東京都渋谷区幡ヶ谷3-4-1,35.6797872,139.6759563,幡ヶ谷第二保育園,認可保育所,72,45931
,渋谷区,笹塚１丁目,-,東京都渋谷区笹塚1-27-1,35.6722212,139.6672519,笹塚第二保育園,認可保育所,121,45931
,渋谷区,笹塚２丁目,-,東京都渋谷区笹塚2-31-8,35.6744695,139.6638109,保育園うさぎとかめ,認可保育所,68,45931
,渋谷区,笹塚３丁目,-,東京都渋谷区笹塚3-36-13,35.6771672,139.6659253,笹塚保育園,認可保育所,80,45931
,渋谷区,神宮前６丁目,-,東京都渋谷区神宮前6-34-25,35.6675629,139.702435,未来のカプセル原宿保育園,認可保育所,39,45931
,渋谷区,渋谷１丁目,-,東京都渋谷区渋谷1-18-9,35.6617952,139.7045812,ベネッセ美竹の丘保育園,認可保育所,64,45931
,渋谷区,東４丁目,-,東京都渋谷区東4-7-8,35.6558055,139.7131059,渋谷東ちとせ保育園,認可保育所,90,45931
,渋谷区,広尾１丁目,-,東京都渋谷区広尾1-3-11,35.6488225,139.7133212,遍照広尾保育園,認可保育所,108,45931
,渋谷区,広尾４丁目,-,東京都渋谷区広尾4-1-1,35.6528858,139.7191682,広尾上宮保育園,認可保育所,100,45931
,渋谷区,恵比寿西２丁目,-,東京都渋谷区恵比寿西2-13-5,35.6510892,139.7059766,ＣｈａＣｈａ　Ｃｈｉｌｄｒｅｎ　Ｄａｉｋａｎｙａｍａ,認可保育所,110,45931
,渋谷区,恵比寿南３丁目,-,東京都渋谷区恵比寿南3-11-25,35.6450215,139.707143,ポピンズナーサリースクール恵比寿南,認可保育所,130,45931
,渋谷区,桜丘町,-,東京都渋谷区桜丘町23-21,35.6558594,139.7001207,さくら上宮保育園,認可保育所,70,45931
,渋谷区,千駄ケ谷４丁目,-,東京都渋谷区千駄ケ谷4-28-8,35.6809144,139.70342,鳩の森保育園,認可保育所,67,45931
,渋谷区,千駄ケ谷４丁目,-,東京都渋谷区千駄ケ谷4-6-8パークコート神宮北参道ザタワー3f,35.6803629,139.7053128,アソシエ神宮北参道保育園,認可保育所,36,45931
,渋谷区,千駄ケ谷５丁目,-,東京都渋谷区千駄ケ谷5-27-5リンクスクエア新宿2f,35.6865275,139.7028382,千駄ヶ谷りとるぱんぷきんず,認可保育所,63,45931
,渋谷区,千駄ケ谷５丁目,-,東京都渋谷区千駄ケ谷5-24-55,35.6885953,139.7009834,キッズハーモニー・ＮＥＷｏＭａｎ,認可保育所,39,45931
,渋谷区,代々木４丁目,-,東京都渋谷区代々木4-27-6,35.6827257,139.6914166,太陽の子代々木西参道保育園,認可保育所,106,45931
,渋谷区,代々木４丁目,-,東京都渋谷区代々木4-37-15,35.6808315,139.6892293,みんなのみらいをつくる保育園初台,認可保育所,30,45931
,渋谷区,代々木４丁目,-,東京都渋谷区代々木4-50-13,35.6784651,139.6915057,参宮橋ちとせ保育園,認可保育所,100,45931
,渋谷区,代々木４丁目,-,東京都渋谷区代々木4-57-6,35.6788636,139.6898019,はるの小川ちとせ保育園,認可保育所,70,45931
,渋谷区,代々木５丁目,-,東京都渋谷区代々木5-7-2,35.6698426,139.6886107,グローバルキッズ代々木八幡園,認可保育所,79,45931
,渋谷区,初台２丁目,-,東京都渋谷区初台2-13-11,35.6764946,139.6833875,ゆめの樹保育園はつだい,認可保育所,71,45931
,渋谷区,初台２丁目,-,東京都渋谷区初台2-19-16,35.6778134,139.6864808,さくらさくみらい　初台,認可保育所,79,45931
,渋谷区,富ヶ谷１丁目,-,東京都渋谷区富ヶ谷1-31-3,35.6660558,139.6883679,富ヶ谷ちとせ保育園,認可保育所,79,45931
,渋谷区,上原２丁目,-,東京都渋谷区上原2-42-3,35.6664282,139.6815518,ポピンズナーサリースクール代々木上原,認可保育所,90,45931
,渋谷区,上原３丁目,-,東京都渋谷区上原3-37-9,35.6662038,139.6762793,さくらさくみらい上原,認可保育所,77,45931
,渋谷区,西原１丁目,-,東京都渋谷区西原1-40-3,35.6746774,139.682498,西原ほほえみ保育園,認可保育所,63,45931
,渋谷区,西原１丁目,-,東京都渋谷区西原1-47-2,35.6738572,139.6847364,聖ヨゼフ保育園西原,認可保育所,59,45931
,渋谷区,西原３丁目,-,東京都渋谷区西原3-15-10,35.6700398,139.6796994,グローバルキッズ代々木上原園,認可保育所,79,45931
,渋谷区,本町１丁目,-,東京都渋谷区本町1-19-3,35.6790678,139.6797318,グローバルキッズ幡ヶ谷園,認可保育所,88,45931
,渋谷区,本町２丁目,-,東京都渋谷区本町2-6-32階,35.683269,139.6830688,ＡＩＡＩ　ＮＵＲＳＥＲＹ　初台本町,認可保育所,50,45931
,渋谷区,本町６丁目,-,東京都渋谷区本町6-34-6,35.6804256,139.6778626,ベネッセ幡ヶ谷保育園,認可保育所,69,45931
,渋谷区,幡ヶ谷２丁目,-,東京都渋谷区幡ヶ谷2-42-15,35.677889,139.6741038,まなびの森保育園幡ヶ谷,認可保育所,102,45931
,渋谷区,笹塚１丁目,-,東京都渋谷区笹塚1-32-5,35.6725035,139.6670104,さくらさくみらい　笹塚,認可保育所,80,45931
,渋谷区,笹塚２丁目,-,東京都渋谷区笹塚2-34-12,35.6751322,139.6645999,笹幡保育園,認可保育所,107,45931
,渋谷区,千駄ケ谷３丁目,-,東京都渋谷区千駄ケ谷3-3-16秀和神宮レジデンス505・506,35.6756374,139.7055372,株式会社ジャパンベビーシッターサービス,認可外保育施設(居宅訪問型),,45962
,渋谷区,道玄坂１丁目,-,東京都渋谷区道玄坂1-15-6,35.6570429,139.6976863,株式会社タカミサプライ,認可外保育施設(居宅訪問型),,45962
,渋谷区,南平台町,-,"東京都渋谷区南平台町1-10いちご南平台ビル
601",35.6557834,139.697007,ル・アンジェ株式会社,認可外保育施設(居宅訪問型),,45962
,渋谷区,松涛２丁目,-,東京都渋谷区松涛2-2-17ルシマン松涛101,35.6614323,139.6883855,有限会社ライフリトル,認可外保育施設(居宅訪問型),,45962
,渋谷区,広尾５丁目,-,東京都渋谷区広尾5-6-6,35.6503747,139.7218086,株式会社ポピンズファミリーケア,認可外保育施設(居宅訪問型),,45962
,渋谷区,神宮前５丁目,-,東京都渋谷区神宮前5-47-8,35.6638252,139.7083099,株式会社ファーストウォーク,認可外保育施設(居宅訪問型),,45962
,渋谷区,上原１丁目,-,東京都渋谷区上原1-3-9,35.6680546,139.6862419,ベビー&キッズシッターのmormor,認可外保育施設(居宅訪問型),,45962
,渋谷区,渋谷３丁目,-,東京都渋谷区渋谷3-1-9yazawaビル4階,35.6575209,139.7077912,ユメタマベビーシッターサービス,認可外保育施設(居宅訪問型),,45962
,渋谷区,神南１丁目,-,東京都渋谷区神南1-13-8-610,35.6635687,139.7004717,株式会社キンダーネットワーク,認可外保育施設(居宅訪問型),,45962
,渋谷区,神宮前４丁目,-,東京都渋谷区神宮前4-15-16-102,35.6686439,139.7110228,Aisha,認可外保育施設(居宅訪問型),,45962
,渋谷区,広尾５丁目,-,東京都渋谷区広尾5-6-6,35.6503747,139.7218086,ポピンズシッター,認可外保育施設(居宅訪問型),,45962
,渋谷区,恵比寿４丁目,-,東京都渋谷区恵比寿4-11-6,35.6453457,139.7142772,株式会社ここるく,認可外保育施設(居宅訪問型),,45962
,渋谷区,本町１丁目,-,東京都渋谷区本町1-10-3カスタリア初台1105,35.6799816,139.6835201,Papillon,認可外保育施設(居宅訪問型),,45962
,渋谷区,神宮前６丁目,-,東京都渋谷区神宮前6-10-9原宿董友ビル4f,35.6673637,139.7048878,メディキッズ,認可外保育施設(居宅訪問型),,45962
,渋谷区,神宮前５丁目,-,東京都渋谷区神宮前5-47-8-101,35.6638252,139.7083099,特定非営利活動法人  日本ホームチャイルドケア協会,認可外保育施設(居宅訪問型),,45962
,渋谷区,円山町,-,東京都渋谷区円山町5-5navi渋谷v3階,35.6569189999999,139.695445,株式会社WIS,認可外保育施設(居宅訪問型),,45962
,渋谷区,恵比寿３丁目,-,東京都渋谷区恵比寿3-48-5グランデ恵比寿507,35.6445815,139.7223741,HQシッター,認可外保育施設(居宅訪問型),,45962
,渋谷区,神山町,-,東京都渋谷区神山町1-2パークサイド神山201,35.6661512,139.6933238,Ｓｅｌｅｃｔ  Ｓｃｈｏｏｌ松濤,認可外保育施設(居宅訪問型),,45962
,渋谷区,道玄坂１丁目,-,"東京都渋谷区道玄坂1-10-8道玄坂東急ビル2f-
c",35.6568718,139.6985617,in-Cty,認可外保育施設(居宅訪問型),,45962
,渋谷区,道玄坂１丁目,-,東京都渋谷区道玄坂1-10-8渋谷道玄坂東急ビル2f-c,35.6575953,139.6993465,株式会社Timeless Nanny,認可外保育施設(居宅訪問型),,45962
,渋谷区,円山町,-,東京都渋谷区円山町5-5navi渋谷v3階,35.6569189999999,139.695445,合同会社  Child Care Collaboration,認可外保育施設(居宅訪問型),,45962
,渋谷区,円山町,-,東京都渋谷区円山町5-5navi渋谷v3階,35.6569189999999,139.695445,株式会社Fluffy Ket,認可外保育施設(居宅訪問型),,45962
,渋谷区,神泉町,-,東京都渋谷区神泉町10-5-301,35.6551149,139.6929689,えびす助産ケア,認可外保育施設(居宅訪問型),,45962
,渋谷区,神宮前６丁目,-,東京都渋谷区神宮前6-10-9原宿董友ビル4f,35.6673637,139.7048878,株式会社ままよろ  育よろ,認可外保育施設(居宅訪問型),,45962
,渋谷区,神南１丁目,-,東京都渋谷区神南1-11-4fpgリンクス神南5階,35.6624212,139.7011092,yasmin,認可外保育施設(居宅訪問型),,45962
,渋谷区,大山町,-,東京都渋谷区大山町15-7シティハウス大山町301,35.6674536,139.674097,合同会社AYAME MICHIRU,認可外保育施設(居宅訪問型),,45962
,渋谷区,広尾３丁目,-,"東京都渋谷区広尾3-15-2シティコート広尾
209",35.6540132,139.7153866,nounou,認可外保育施設(居宅訪問型),,45962
,渋谷区,松涛２丁目,-,東京都渋谷区松涛2-2-17ル・シマン松涛1階,35.6614323,139.6883855,ライフリトルグループ　チャイルドケアセンター,認可外保育施設(ベビーホテル、事業所内保育施設、院内保育施設、その他施設),80,46023
,渋谷区,恵比寿西１丁目,-,東京都渋谷区恵比寿西1-16-12,35.648868,139.7071859,聖マリアン保育園,認可外保育施設(ベビーホテル、事業所内保育施設、院内保育施設、その他施設),設定なし,46023
,渋谷区,桜丘町,-,東京都渋谷区桜丘町26-1セルリアンタワー東急ホテル3階,35.6564093,139.6993541,セルリアンタワーポピンズキッズルーム,認可外保育施設(ベビーホテル、事業所内保育施設、院内保育施設、その他施設),10,46023
,渋谷区,恵比寿４丁目,-,東京都渋谷区恵比寿4-20-2恵比寿ガーデンテラス弐番館1階・2階,35.6425007,139.7149999,ポピンズアクティブラーニングインターナショナルスクール,認可外保育施設(ベビーホテル、事業所内保育施設、院内保育施設、その他施設),設定なし,46023
,渋谷区,恵比寿南１丁目,-,東京都渋谷区恵比寿南1-14-10福隆ビル2階,35.6449785,139.7100038,ウィズダムアカデミー恵比寿校,認可外保育施設(ベビーホテル、事業所内保育施設、院内保育施設、その他施設),設定なし,46023
