0,1,2,3,4,5,6,7,8
,,,,,,,,
,指標名,スーパー,,,,,,
,出典,navitime,,,,,,
,年次,2026/01/16取得,,,,,,
,URL,https://www.navitime.co.jp/,,,,,,
,備考,(2023年度：593件、2024年度：610件、2025年度：607件),,,,,,
,,,,,,,,
,区,町丁目,エリア,住所,緯度,経度,施設名,種類
,中央区,月島３丁目,-,中央区月島3-4-5-101,35.6634441,139.7810986,ダイエー月島店,ダイエー
,中央区,晴海１丁目,-,中央区晴海1-8-16晴海トリトン1-1,35.6573718,139.7827814,マルエツ プチ 晴海店,その他スーパー
,中央区,勝どき４丁目,-,中央区勝どき4-6,35.6571178,139.7774417,ライフ勝どきミッド店,その他スーパー
,中央区,日本橋人形町２丁目,-,中央区日本橋人形町2-7-5,35.6864875,139.7829905,マルエツ プチ 人形町駅前店,その他スーパー
,中央区,新川１丁目,-,中央区新川1-28-44,35.6758284,139.7847579,マルエツ プチ 新川一丁目店,その他スーパー
,中央区,入船３丁目,-,中央区入船3-2-6ntt築地ビル,35.6701863,139.7756899,まいばすけっと 新富町駅前店,その他スーパー
,中央区,佃２丁目,-,中央区佃2-2-8リバーシティ21g棟,35.6689545,139.7855013,マルエツ 佃店,その他スーパー
,中央区,築地７丁目,-,中央区築地7-6-5,35.6656603,139.7739411,全日食チェーン ニュ-み乃り屋,その他スーパー
,中央区,晴海１丁目,-,中央区晴海1-8-16晴海トリトン2f,35.6573718,139.7827814,成城石井 晴海トリトン店,その他スーパー
,中央区,日本橋小伝馬町,-,中央区日本橋小伝馬町1-7スクエア日本橋1f,35.6901366,139.777947,成城石井 小伝馬町店,その他スーパー
,中央区,日本橋１丁目,日八京,中央区日本橋1-14-7,35.6817878,139.776211,成城石井 日本橋一丁目店,その他スーパー
,中央区,日本橋２丁目,日八京,中央区日本橋2-5-1日本橋高島屋s.c.新館b1f,35.68128000000001,139.7737877,成城石井 日本橋高島屋S.C.店,その他スーパー
,中央区,八丁堀４丁目,-,中央区八丁堀4-11-4,35.673982,139.7773598,マルエツ プチ 八丁堀四丁目店,その他スーパー
,中央区,日本橋人形町２丁目,-,中央区日本橋人形町2-2-3,35.6847813,139.7839473,全日食チェーン 中央わしや,その他スーパー
,中央区,新川１丁目,-,中央区新川1-17-24nmf茅場町ビル,35.678057,139.7838999,肉のハナマサ 新川店,その他スーパー
,中央区,月島１丁目,-,中央区月島1-27-9,35.6631812,139.7820324,フジマート 月島店,その他スーパー
,中央区,新川２丁目,-,中央区新川2-22-4,35.674104,139.7821822,万英プロデュース 新川店,コープ
,中央区,新川２丁目,-,中央区新川2-21-10,35.6734185,139.7821993,スーパーマーケット リコス 新川2丁目店,その他スーパー
,中央区,勝どき１丁目,-,中央区勝どき1-8-1,35.6596126,139.7765502,Deli°f(富士シティオ) 勝どき駅前店,その他スーパー
,中央区,入船１丁目,-,中央区入船1-4-10ミニピアゴ入船1-店,35.6725398,139.7770199,スーパーマーケット リコス 入船1丁目店,その他スーパー
,中央区,日本橋２丁目,日八京,中央区日本橋2-5-1日本橋高島屋s.c.新館b1f,35.68128000000001,139.7737877,Bio c Bon(ビオ セ ボン) 日本橋高島屋S.C.店,その他スーパー
,中央区,日本橋２丁目,日八京,中央区日本橋2-4-1高島屋日本橋店b1f,35.6808238,139.7734349,明治屋 日本橋ストアー,その他スーパー
,中央区,湊２丁目,-,中央区湊2-15-14パークシティ中央湊ザ・タワー1f,35.6713698,139.7806725,Deli°f(富士シティオ) 湊店,その他スーパー
,中央区,日本橋横山町,-,中央区日本橋横山町4-7,35.6917914,139.7822521,フレスコ 日本橋横山町店,その他スーパー
,中央区,日本橋２丁目,日八京,中央区日本橋2-5-1日本橋高島屋s.c.店1f,35.6811969,139.7740554,紀ノ國屋アントレ 日本橋高島屋S.C.店,その他スーパー
,中央区,日本橋本町３丁目,日八京,中央区日本橋本町3-4-7大三新日本橋ビル,35.689075,139.7749945,肉のハナマサ 新日本橋店,その他スーパー
,中央区,勝どき１丁目,-,中央区勝どき1-7-1,35.6599569,139.7775887,スーパー文化堂勝どき店,その他スーパー
,中央区,月島２丁目,-,中央区月島2-10-2,35.6636204,139.7843184,スーパー文化堂月島店,その他スーパー
,中央区,日本橋馬喰町１丁目,-,中央区日本橋馬喰町1-5-6,35.6924643,139.7816646,マルマンストア日本橋馬喰町店,その他スーパー
,中央区,日本橋横山町,-,中央区日本橋横山町4-7,35.6917914,139.7822521,フレスコベンガベンガ日本橋横山町店,その他スーパー
,中央区,豊海町,-,中央区豊海町3-16,35.6531116,139.7709392,クイーンズ伊勢丹お客さま相談担当,その他スーパー
,中央区,京橋２丁目,日八京,中央区京橋2-2-8,35.6773026,139.7698405,MEIDI-YA STORE京橋ストアー,その他スーパー
,中央区,勝どき３丁目,-,中央区勝どき3-5-5,35.6587626,139.7759511,東武ストア勝どき店,その他スーパー
,中央区,晴海３丁目,-,中央区晴海3-9-1,35.6543679,139.7797085,東武ストア晴海三丁目店,その他スーパー
,港区,港南４丁目,-,港区港南4-6-7,35.6277276,139.7505302,マルエツ 港南ワールドシティ店,その他スーパー
,港区,麻布十番２丁目,-,港区麻布十番2-5-9,35.6561088,139.7335212,ダイエー麻布十番店,ダイエー
,港区,東麻布２丁目,-,港区東麻布2-32-13,35.6560562,139.7399289,日進ワールドデリカテッセン,その他スーパー
,港区,北青山３丁目,-,港区北青山3-11-7aoビルb1f,35.6636451,139.7107635,KINOKUNIYA INTERNATIONAL(紀ノ国屋インターナショナル),その他スーパー
,港区,芝５丁目,-,港区芝5-36-4(札の辻スクエア2階),35.6451415,139.7448088,オーケー 札の辻店,その他スーパー
,港区,白金１丁目,-,港区白金1-2-1,35.6460844,139.7351057,リンコス 白金ザ・スカイ店,その他スーパー
,港区,西麻布４丁目,-,港区西麻布4-15-2レジディア西麻布1f,35.6590913,139.7213617,成城石井 西麻布店,その他スーパー
,港区,六本木７丁目,六本木,港区六本木7-15-14塩業会館ビル1f,35.6625299,139.7298741,明治屋六本木ストアー,その他スーパー
,港区,南麻布４丁目,-,港区南麻布4-11-22南麻布t&fビル,35.6471308,139.7281787,肉のハナマサ 南麻布店,その他スーパー
,港区,白金１丁目,-,港区白金1-17-2,35.6445919,139.7340679,クイーンズ伊勢丹白金高輪店,その他スーパー
,港区,麻布十番３丁目,-,港区麻布十番3-9-5,35.6526994,139.7341482,ナニワヤ,その他スーパー
,港区,北青山３丁目,-,港区北青山3-6-12,35.6658359,139.7108598,KINOKUNIYA entreeエチカ表参道店,その他スーパー
,港区,芝浦３丁目,-,港区芝浦3-1-21msbtamachi田町ステーションタワーs棟1階,35.6447514,139.7493165,ライフムスブ田町店,その他スーパー
,港区,赤坂１丁目,虎ノ門,港区赤坂1-12-32アーク森ビル1f,35.6671134,139.740135,成城石井 赤坂アークヒルズ店,その他スーパー
,港区,麻布十番２丁目,-,港区麻布十番2-2-10麻布10-スクエア1f,35.6554318,139.7356146,成城石井 麻布十番店,その他スーパー
,港区,芝浦４丁目,-,港区芝浦4-22-2芝浦アイランド,35.6412273,139.7523556,ピーコックストア 芝浦アイランド店,その他スーパー
,港区,麻布十番２丁目,-,港区麻布十番2-9-2,35.6550314,139.7344271,Bio c' Bon(ビオ セ ボン) 麻布十番店,その他スーパー
,港区,白金台３丁目,-,港区白金台3-16-8,35.6363846,139.7232426,いなげや 白金台店,その他スーパー
,港区,芝浦３丁目,-,港区芝浦3-15-9株式会社ジャパンミート芝浦ビル,35.6421888,139.7479592,肉のハナマサ 芝浦店,その他スーパー
,港区,台場２丁目,-,港区台場2-2-1,35.6303659,139.7800452,オーケー お台場店,その他スーパー
,港区,新橋５丁目,虎ノ門広域,港区新橋5-15-5交通ビル,35.6620773,139.7558482,まいばすけっと 新橋5丁目店,その他スーパー
,港区,東麻布１丁目,-,港区東麻布1-8-1東麻布isビル,35.6570549,139.7430489,まいばすけっと 東麻布1丁目店,その他スーパー
,港区,白金台５丁目,-,港区白金台5-2-25,35.6426316,139.7209231,マルエツ プチ 白金台プラチナ通り店,その他スーパー
,港区,芝４丁目,-,港区芝4-10-3住友生命三田ビル,35.6483355,139.7517678,まいばすけっと 芝4丁目店,その他スーパー
,港区,六本木１丁目,虎ノ門,港区六本木1-7-10パークコート六本木ヒルトップ,35.6637204,139.7403173,まいばすけっと 六本木1丁目店,その他スーパー
,港区,六本木６丁目,六本木,港区六本木6-2-31六本木ヒルズノースタワーb1f,35.6616938,139.729851,成城石井 六本木ヒルズ店,その他スーパー
,港区,南青山２丁目,-,港区南青山2-27-25ヒューリック南青山ビル1f,35.6694865,139.7165924,成城石井 南青山店,その他スーパー
,港区,北青山２丁目,-,港区北青山2-13-5青山サンクレストビル1f,35.6699713,139.71607,ヴィルマルシェ青山,その他スーパー
,港区,虎ノ門３丁目,虎ノ門,港区虎ノ門3-21-5愛宕グリーンヒルズプラザ1f,35.6621262,139.7475778,成城石井 愛宕グリーンヒルズ店,その他スーパー
,港区,三田５丁目,-,港区三田5-11-12,35.64587119999999,139.7384394,サミットストア三田店,その他スーパー
,港区,赤坂３丁目,赤坂,港区赤坂3-16-11東海赤坂ビル,35.6749413,139.7369602,まいばすけっと 赤坂3丁目店,その他スーパー
,港区,西麻布３丁目,-,港区西麻布3-3-23フィルドア西麻布,35.65828,139.7271098,まいばすけっと 西麻布3丁目店,その他スーパー
,港区,南青山１丁目,-,港区南青山1-3-2青山1-タワー1階,35.6716005,139.7255792,まいばすけっと 青山一丁目店,その他スーパー
,港区,三田２丁目,-,港区三田2-11-15三田川崎ビル,35.6502989,139.7445614,まいばすけっと 三田2丁目店,その他スーパー
,港区,海岸,-,港区海岸3-2-15パークフラッツ芝浦,35.6432421,139.7551677,まいばすけっと 海岸3丁目店,その他スーパー
,港区,南麻布２丁目,-,港区南麻布2-11-10ojビル,35.6476166,139.7360636,まいばすけっと 南麻布古川橋店,その他スーパー
,港区,西麻布３丁目,-,港区西麻布3-13-14la・res,35.6573041,139.7240906,まいばすけっと 西麻布店,その他スーパー
,港区,浜松町１丁目,-,港区浜松町1-2-17ストークベル浜松町,35.6597782,139.7559673,まいばすけっと 浜松町1丁目店,その他スーパー
,港区,芝浦１丁目,-,港区芝浦1-7-14岡家寿ビル,35.6480722,139.7542523,まいばすけっと 芝浦1丁目店,その他スーパー
,港区,白金６丁目,-,港区白金6-21-8東幸ビル第1,35.6439199,139.7217457,まいばすけっと 白金6丁目店,その他スーパー
,港区,芝２丁目,-,港区芝2-12-16ocean1st,35.6513066,139.7528698,まいばすけっと 芝2丁目店,その他スーパー
,港区,芝浦３丁目,-,港区芝浦3-14-19相鉄フレッサイン東京田町annex,35.6427198,139.7478528,まいばすけっと 芝浦3丁目店,その他スーパー
,港区,台場１丁目,-,港区台場1-1-3都営台場1-アパート内,35.6344152,139.7763806,まいばすけっと 台場1丁目店,その他スーパー
,港区,虎ノ門３丁目,虎ノ門,港区虎ノ門3-25-2虎ノ門esビル,35.6625773,139.7458463,まいばすけっと 虎ノ門3丁目店,その他スーパー
,港区,芝大門２丁目,-,港区芝大門2-12-10t&g浜松町ビル,35.6543822,139.7541873,まいばすけっと 芝大門2丁目店,その他スーパー
,港区,東麻布１丁目,-,港区東麻布1-9-15東麻布1-ビル,35.6576443,139.7441698,マルエツ プチ 東麻布店,その他スーパー
,港区,高輪１丁目,-,港区高輪1-27-37,35.6360687,139.7316993,リンコス 高輪店,その他スーパー
,港区,海岸,-,港区海岸1-1-1,35.6582132,139.7588792,マルエツ プチ 汐留シオサイト店,その他スーパー
,港区,港南４丁目,-,港区港南4-2-5,35.6309514,139.7480339,マルエツ プチ 港南シティタワー店,その他スーパー
,港区,台場１丁目,-,港区台場1-5-3,35.629781,139.7777409,マルエツ お台場店,その他スーパー
,港区,虎ノ門４丁目,虎ノ門,港区虎ノ門4-1-17神谷町プライムプレイスb1f,35.66489079999999,139.7441281,マルエツ プチ 城山ヒルズ店,その他スーパー
,港区,白金台４丁目,-,港区白金台4-7-8kdxレジデンス白金1,35.6379542,139.7258165,マルエツ プチ 白金台店,その他スーパー
,港区,芝４丁目,-,港区芝4-16-2カテリーナ三田イーストアーク101,35.6477003,139.7510162,マルエツ プチ 芝四丁目店,その他スーパー
,港区,芝５丁目,-,港区芝5-16-2vort三田,35.6486374,139.7461228,まいばすけっと 芝5丁目店,その他スーパー
,港区,東麻布２丁目,-,港区東麻布2-29-1コンフォリア麻布east1f,35.655961,139.7419312,成城石井 東麻布店,その他スーパー
,港区,麻布十番２丁目,-,港区麻布十番2-2-10麻布10-スクエア2階,35.6554318,139.7356146,成城石井 Le Bar a Vin52 AZABU TOKYO \成城石井 麻布十番店,その他スーパー
,港区,芝２丁目,-,港区芝2-15-13,35.6507774,139.7526846,マルエツ プチ 芝二丁目店,その他スーパー
,港区,東麻布２丁目,-,港区東麻布2-22-5ベルス麻布,35.6565968,139.7406617,まいばすけっと 東麻布2丁目店,その他スーパー
,港区,赤坂５丁目,赤坂,港区赤坂5-3-1赤坂bizタワーb1f,35.6735577,139.7367217,成城石井 赤坂Bizタワー店,その他スーパー
,港区,高輪２丁目,-,港区高輪2-21-2ニュウマン高輪south1階,35.6348851,139.7394808,成城石井 ニュウマン高輪店,その他スーパー
,港区,六本木１丁目,虎ノ門,港区六本木1-4-5アークヒルズサウスタワーb1fアークキッチン内,35.6657028,139.7393806,福島屋 六本木店,その他スーパー
,港区,赤坂５丁目,赤坂,港区赤坂5-3-1赤坂bizタワー,35.673049,139.7362794,マルエツ プチ 赤坂Bizタワー店,その他スーパー
,港区,浜松町１丁目,-,港区浜松町1-3-1浜離宮ザタワー,35.6593467,139.757489,マルエツ プチ 浜松町一丁目店,その他スーパー
,港区,三田２丁目,-,港区三田2-14-5,35.64896239999999,139.7444188,マルエツ プチ 三田二丁目店,その他スーパー
,港区,南青山７丁目,-,港区南青山7-4-19,35.6582848,139.7152869,マルエツ プチ 南青山七丁目店,その他スーパー
,港区,赤坂２丁目,赤坂,港区赤坂2-15-18-1f,35.67164150000001,139.7383273,ファミリーデパート 吉池 赤坂店,その他スーパー
,港区,虎ノ門２丁目,虎ノ門,港区虎ノ門2-6-3虎ノ門ヒルズステーションタワーb1f,35.6673323,139.7473131,cask(カスク),惣菜/弁当/駅弁
,港区,南青山５丁目,-,港区南青山5-11-9レキシントン青山1f,35.6618985,139.7125227,Bio c' Bon(ビオ セ ボン) 骨董通り店,その他スーパー
,港区,新橋５丁目,虎ノ門広域,港区新橋5-1-9,35.6643418,139.7532325,マルエツ プチ 新橋五丁目店,その他スーパー
,港区,西麻布２丁目,-,港区西麻布2-2-2nk青山ホームス1f,35.6637849,139.7203369,全日食チェーン マルシェ西麻布,その他スーパー
,港区,港南３丁目,-,港区港南3-5-21,35.6326233,139.7470878,マルエツ プチ 港南三丁目店,その他スーパー
,港区,新橋５丁目,虎ノ門広域,港区新橋5-8-3,35.6637045,139.7553277,全日食チェーン 代市作次郎商店,その他スーパー
,港区,高輪２丁目,-,港区高輪2-21-1ニュウマン高輪north1f,35.6348851,139.7394808,明治屋高輪ストアー,その他スーパー
,港区,浜松町２丁目,-,港区浜松町2-3-6,35.6557394,139.7553776,クイーンズ伊勢丹 浜松町店,その他スーパー
,港区,虎ノ門１丁目,虎ノ門,港区虎ノ門1-17-1虎ノ門ヒルズ・ビジネスタワーb1f,35.6679528,139.7503632,福島屋 虎ノ門ヒルズ ビジネスタワー店,その他スーパー
,港区,南青山７丁目,-,港区南青山7-3-1,35.6587921,139.715691,東食品株式会社,社会関連
,港区,赤坂２丁目,赤坂,港区赤坂2-12-32ミリアレジデンス赤坂,35.67170540000001,139.7394341,肉のハナマサ 赤坂店,その他スーパー
