0,1,2,3,4,5,6,7,8,9
,,,,,,,,,
,指標名,レストラン,,,,,,,
,出典,hotpepper,,,,,,,
,年次,2026/01/16取得,,,,,,,
,URL,https://www.navitime.co.jp/,,,,,,,
,備考,(2022年度：35814件、2023年度：15927.0件、2024年度：16865件、2025年度：16629件),,,,,,,
,,,,,,,,,
,区,町丁目,エリア,住所,緯度,軽度,施設名,種類,url
,江東区,豊洲４丁目,-,東京都江東区豊洲4-7-7真田豊洲ビル,35.65552667,139.7985068,肴と地酒 満咲 豊洲店,居酒屋,https://www.hotpepper.jp/strJ003498541/?vos=nhppalsa000016
,江東区,東陽３丁目,-,東京都江東区東陽3-28-9,35.6692931,139.8160955,チキンバル伊太利亭,イタリアン・フレンチ,https://www.hotpepper.jp/strJ001280392/?vos=nhppalsa000016
,江東区,南砂２丁目,-,東京都江東区南砂2‐1-12,35.66946767,139.8213254,餃子バル福 東陽町,居酒屋,https://www.hotpepper.jp/strJ003985267/?vos=nhppalsa000016
,江東区,富岡１丁目,-,東京都江東区富岡1-5-1クレール門前仲町2f,35.67096408,139.7973671,シュラスコ&ビアバー ゴッチバッタ 門前仲町,焼肉・ホルモン,https://www.hotpepper.jp/strJ001231723/?vos=nhppalsa000016
,江東区,南砂２丁目,-,東京都江東区南砂2-1-8フッコウビル301,35.66946904,139.8206077,四国郷土活性化 藁家88 東陽町店,居酒屋,https://www.hotpepper.jp/strJ004403810/?vos=nhppalsa000016
,江東区,富岡１丁目,-,東京都江東区富岡1-4-11フレー三-門前仲町1階,35.67052441,139.7976187,歩 FU 門前仲町,居酒屋,https://www.hotpepper.jp/strJ003433499/?vos=nhppalsa000016
,江東区,豊洲３丁目,-,東京都江東区豊洲3-1-1ihiビル1f,35.6590789,139.7930018,もみじ庵 豊洲IHI店,居酒屋,https://www.hotpepper.jp/strJ003851693/?vos=nhppalsa000016
,江東区,亀戸５丁目,-,東京都江東区亀戸5-13-4,35.69941332,139.8262038,大衆酒場かんぱい家 亀戸店,居酒屋,https://www.hotpepper.jp/strJ004004208/?vos=nhppalsa000016
,江東区,亀戸５丁目,-,東京都江東区亀戸5-3-31階,35.69858564,139.8261955,目利きの銀次 亀戸北口駅前店,居酒屋,https://www.hotpepper.jp/strJ003894101/?vos=nhppalsa000016
,江東区,豊洲２丁目,-,東京都江東区豊洲2-15-12三井ショッピングパークアーバンドックららぽーと豊洲b1f,35.65518296,139.7933789,鳥開総本家 アーバンドックららぽーと豊洲店,和食,https://www.hotpepper.jp/strJ000804621/?vos=nhppalsa000016
,江東区,豊洲５丁目,-,東京都江東区豊洲5-5-1,35.65367932,139.796199,アジアンダイニング GURASグラス 豊洲シエルタワー店,居酒屋,https://www.hotpepper.jp/strJ003599786/?vos=nhppalsa000016
,江東区,東陽４丁目,-,東京都江東区東陽4-1-20皆進ビル4f,35.66948678,139.8194791,アジアンダイニング Guras東陽町,居酒屋,https://www.hotpepper.jp/strJ001127662/?vos=nhppalsa000016
,江東区,豊洲５丁目,-,東京都江東区豊洲5-6-36豊洲プライムスクエア205,35.65218842,139.7978825,豊丸 豊洲店,居酒屋,https://www.hotpepper.jp/strJ003829733/?vos=nhppalsa000016
,江東区,亀戸２丁目,-,東京都江東区亀戸2-20-7亀戸会館ビル6階,35.69772765,139.8253228,大衆酒場みらい 亀戸店,居酒屋,https://www.hotpepper.jp/strJ003625350/?vos=nhppalsa000016
,江東区,亀戸２丁目,-,東京都江東区亀戸2-6-1-102,35.69944072,139.8226874,お料理 富味 亀戸,居酒屋,https://www.hotpepper.jp/strJ000244964/?vos=nhppalsa000016
,江東区,豊洲５丁目,-,東京都江東区豊洲5-5-1,35.65369015,139.7960209,豊洲酒場,居酒屋,https://www.hotpepper.jp/strJ004067010/?vos=nhppalsa000016
,江東区,富岡１丁目,-,東京都江東区富岡1-25-3毛利ビル1f,35.67038946,139.7990072,もんじゃ・鉄板焼 団 門前仲町,お好み焼き・もんじゃ,https://www.hotpepper.jp/strJ004470495/?vos=nhppalsa000016
,江東区,南砂６丁目,-,東京都江東区南砂6-7-15トピレックプラザ西館2f,35.67164893,139.8359779,牛角 トピレックプラザ南砂町店,焼肉・ホルモン,https://www.hotpepper.jp/strJ001128905/?vos=nhppalsa000016
,江東区,門前仲町２丁目,-,東京都江東区門前仲町2--4-12a*g門前仲町ビル2f-a,35.67218279,139.7958888,居酒屋山桜 門前仲町店,居酒屋,https://www.hotpepper.jp/strJ003533125/?vos=nhppalsa000016
,江東区,亀戸５丁目,-,東京都江東区亀戸5-2-6サンエービル6f,35.69860923,139.8257883,九州自慢 亀戸店,居酒屋,https://www.hotpepper.jp/strJ004068017/?vos=nhppalsa000016
,江東区,富岡１丁目,-,東京都江東区富岡1-6-10,35.67103406,139.7969185,串屋横丁 門前仲町 本館,居酒屋,https://www.hotpepper.jp/strJ001269520/?vos=nhppalsa000016
,江東区,亀戸６丁目,-,東京都江東区亀戸6-61-9,35.69699388,139.826703,博多どんたく 亀戸店,居酒屋,https://www.hotpepper.jp/strJ003560298/?vos=nhppalsa000016
,江東区,富岡１丁目,-,東京都江東区富岡1-6-13明光堂ビル1-2f,35.67134096,139.7968035,屋台屋 博多劇場 門前仲町店,居酒屋,https://www.hotpepper.jp/strJ004445490/?vos=nhppalsa000016
,江東区,東陽４丁目,-,東京都江東区東陽4‐10‐8杉船ビル3f,35.67194865,139.8164979,イタリアン beltempo,イタリアン・フレンチ,https://www.hotpepper.jp/strJ000240411/?vos=nhppalsa000016
,江東区,木場５丁目,-,東京都江東区木場5-5-14,35.66962307,139.8061761,そば酒場 まる庵 木場店,居酒屋,https://www.hotpepper.jp/strJ001145310/?vos=nhppalsa000016
,江東区,豊洲２丁目,-,東京都江東区豊洲2-1-11階,35.65680306,139.7935349,BAKERY RESTAURANT C ベーカリーレストラン シー 豊洲セイルパーク店,洋食,https://www.hotpepper.jp/strJ000691057/?vos=nhppalsa000016
,江東区,亀戸２丁目,-,東京都江東区亀戸2-30-7サンモール亀戸1f,35.69951659,139.8242298,中華ダイニング BEAR ベア 亀戸店,中華,https://www.hotpepper.jp/strJ003985255/?vos=nhppalsa000016
,江東区,豊洲３丁目,-,東京都江東区豊洲3-1-1ihiビル1f,35.65903308,139.7929654,和食郷土料理 豊洲屋,居酒屋,https://www.hotpepper.jp/strJ003851501/?vos=nhppalsa000016
,江東区,豊洲３丁目,-,東京都江東区豊洲3-1-1豊洲ihiビル1f,35.65943416,139.7936062,くいもの屋 わん 豊洲IHIビル店,居酒屋,https://www.hotpepper.jp/strJ001050803/?vos=nhppalsa000016
,江東区,亀戸５丁目,-,東京都江東区亀戸5-15-22f,35.69982631,139.825623,2階のはりく,居酒屋,https://www.hotpepper.jp/strJ004005066/?vos=nhppalsa000016
,江東区,東陽４丁目,-,東京都江東区東陽4-1-20皆進ビルb1・1階,35.66948678,139.8194791,さかな酒場 魚星 東陽町店,居酒屋,https://www.hotpepper.jp/strJ004422256/?vos=nhppalsa000016
,江東区,豊洲２丁目,-,東京都江東区豊洲2-2-1三井ガーデンホテル豊洲プレミア36階,35.65495746,139.794483,THE PENTHOUSE with weekend terrace ザペントハウス ウィズ ウィークエンドテラス,イタリアン・フレンチ,https://www.hotpepper.jp/strJ001118466/?vos=nhppalsa000016
,江東区,豊洲２丁目,-,東京都江東区豊洲2-2-1三井ショッピングパークアーバンドックららぽーと豊洲31f,35.65558401,139.7926492,ロイヤルガーデンカフェ&タバーン 豊洲,カフェ・スイーツ,https://www.hotpepper.jp/strJ001217375/?vos=nhppalsa000016
,江東区,富岡１丁目,-,東京都江東区富岡1-12-1villettadue1f,35.67166595,139.797684,かぎしっぽ,居酒屋,https://www.hotpepper.jp/strJ004025081/?vos=nhppalsa000016
,江東区,住吉２丁目,-,東京都江東区住吉2-2-1,35.68812592,139.8138561,昭和酒場 黄金バット,居酒屋,https://www.hotpepper.jp/strJ000860585/?vos=nhppalsa000016
,江東区,富岡１丁目,-,東京都江東区富岡1-4-3,35.67076076,139.7972979,本田商店 門前仲町店,居酒屋,https://www.hotpepper.jp/strJ003736745/?vos=nhppalsa000016
,江東区,亀戸４丁目,-,東京都江東区亀戸4-18-5パルテール亀戸1f,35.70132503,139.8255546,焼肉 ホルモン 牛繁 亀戸店,焼肉・ホルモン,https://www.hotpepper.jp/strJ001170557/?vos=nhppalsa000016
,江東区,富岡１丁目,-,東京都江東区富岡1-8-8門前仲町レジデンス壱番館1・2f,35.67177954,139.7972109,板前がいる町の酒場 庄や 門前仲町店,居酒屋,https://www.hotpepper.jp/strJ003851783/?vos=nhppalsa000016
,江東区,亀戸６丁目,-,東京都江東区亀戸6-58-17,35.69686779,139.8267469,魚HIDE,居酒屋,https://www.hotpepper.jp/strJ004470632/?vos=nhppalsa000016
,江東区,南砂６丁目,-,東京都江東区南砂6-,35.67264685,139.8352391,牡蠣小屋 かき太鼓 トピレックプラザ店,居酒屋,https://www.hotpepper.jp/strJ004005065/?vos=nhppalsa000016
,江東区,亀戸６丁目,-,東京都江東区亀戸6-61-8新井ビル1f,35.69700694,139.8268932,【最大80名様宴会可】大衆酒場 555　炭火焼鳥　亀戸店,居酒屋,https://www.hotpepper.jp/strJ000769697/?vos=nhppalsa000016
,江東区,有明３丁目,-,東京都江東区有明3-1-15ホテルトラスティ東京ベイサイド1f,35.62844997,139.7872988,ラウンジ クオーレ,イタリアン・フレンチ,https://www.hotpepper.jp/strJ004422237/?vos=nhppalsa000016
,江東区,南砂２丁目,-,東京都江東区南砂2-2-16東陽町グリーンハイツ1f,35.66958329,139.8241918,インド料理居酒屋サッカール 東陽町店,居酒屋,https://www.hotpepper.jp/strJ004402265/?vos=nhppalsa000016
