0,1,2,3,4,5,6,7,8
,,,,,,,,
,指標名,神社・寺院・教会,,,,,,
,出典,navitime,,,,,,
,年次,2026/01/16取得,,,,,,
,URL,https://www.navitime.co.jp/,,,,,,
,備考,2023年度：859件、2024年度：885件、2025年度：837件。数が減少した原因として去年の一部施設のダブルカウントや、navitimeの更新がある。宗教法人の関連施設（職業紹介場など）削除済み,,,,,,
,,,,,,,,
,区,町丁目,エリア,住所,緯度,経度,施設名,種類
,港区,三田３丁目,-,港区三田3-7-16,35.6432179,139.7414723,御田八幡神社,神社
,港区,芝大門１丁目,-,港区芝大門1-12-7,35.6576591,139.7530653,芝大神宮,神社
,港区,元麻布１丁目,-,港区元麻布1-4-23,35.65288150000001,139.7310499,麻布氷川神社,神社
,港区,南麻布４丁目,-,港区南麻布4-5-61,35.6504406,139.7236252,廣尾稲荷神社,神社
,港区,三田２丁目,-,港区三田2-13-9,35.649697,139.7444262,三田春日神社,神社
,港区,六本木７丁目,六本木,港区六本木7-7-7,35.6651445,139.7292387,天祖神社・龍土神明宮,神社
,港区,西麻布４丁目,-,港区西麻布4-9-2,35.6568885,139.7229433,神道大教,教会
,港区,芝公園４丁目,-,港区芝公園4-8-10,35.6551089,139.7486179,東照宮,神社
,港区,六本木６丁目,六本木,港区六本木6-7-14,35.6618568,139.7325376,朝日神社,神社
,港区,白金台２丁目,-,港区白金台2-26-14,35.631498,139.7295726,真先稲荷神社,神社
,港区,芝３丁目,-,港区芝3-12-19,35.6528143,139.7460393,柳神社,神社
,港区,北青山３丁目,-,港区北青山3-5-26,35.6657458,139.7121877,秋葉神社,神社
,港区,高輪２丁目,-,港区高輪2-15-10,35.6374988,139.7390627,稲荷神社,神社
,港区,白金台１丁目,-,港区白金台1-1-7,35.63843360000001,139.7278121,古地老稲荷神社,神社
,港区,赤坂４丁目,赤坂,港区赤坂4-13-17,35.6727766,139.7317391,末廣稲荷神社,神社
,港区,三田１丁目,-,港区三田1-4-74,35.6534795,139.740574,元神明宮,神社
,港区,虎ノ門５丁目,虎ノ門,港区虎ノ門5-10-14,35.6614287,139.742592,西久保八幡神社,神社
,港区,台場１丁目,-,港区台場1-7-1アクアシティお台場7f,35.627819,139.773568,アクアシティお台場神社,神社
,港区,芝公園４丁目,-,港区芝公園4-2-8,35.65808130000001,139.7515077,タワー大神宮,神社
,港区,六本木２丁目,六本木,港区六本木2-1-16,35.6670931,139.7384339,久国神社,神社
,港区,麻布台２丁目,-,港区麻布台2-2-14,35.6585983,139.7429392,飯倉熊野神社,神社
,港区,南青山２丁目,-,港区南青山2-18-2,35.6694078,139.7203185,青山典範合資会社,寺院
,港区,高輪４丁目,-,港区高輪4-10-23,35.6281947,139.7372403,高山稲荷神社,神社
,港区,南青山５丁目,-,港区南青山5-1-7,35.6644079,139.7134585,稲荷神社,神社
,港区,南青山３丁目,-,港区南青山3-4-11,35.6668439,139.7171673,稲荷神社,神社
,港区,高輪１丁目,-,港区高輪1-18-11,35.63979,139.73312,稲荷神社,神社
,港区,芝公園３丁目,虎ノ門,港区芝公園3-5-27,35.6604873,139.7460162,宗教法人幸稲荷神社,神社
,港区,赤坂７丁目,赤坂,港区赤坂7-6-19,35.6710831,139.7330456,椿大神社東京講本部,神社
,港区,虎ノ門４丁目,虎ノ門,港区虎ノ門4-1-3,35.6645502,139.7449284,葺城稲荷神社,神社
,港区,浜松町２丁目,-,港区浜松町2-9-8,35.6540506,139.7561321,稲荷神社,神社
,新宿区,新宿５丁目,-,新宿区新宿5-17-3,35.6935764,139.7052033,花園神社,神社
,新宿区,西早稲田２丁目,-,新宿区西早稲田2-1-11,35.7072839,139.7172682,穴八幡宮,神社
,新宿区,西新宿２丁目,-,新宿区西新宿2-11-2,35.6901991,139.6881833,熊野神社(十二社熊野神社),神社
,新宿区,高田馬場１丁目,-,新宿区高田馬場1-12-6,35.7091255,139.7076765,新宿諏訪神社,神社
,新宿区,西新宿８丁目,-,新宿区西新宿8-14-10,35.6960512,139.6924688,成子天神社,神社
,新宿区,百人町１丁目,-,新宿区百人町1-11-16,35.7011319,139.6994239,皆中稲荷神社,神社
,新宿区,歌舞伎町２丁目,-,新宿区歌舞伎町2-17-5,35.6978876,139.7053291,稲荷鬼王神社,神社
,新宿区,市谷八幡町,-,新宿区市谷八幡町15,35.692733,139.7337607,市谷亀岡八幡宮,神社
,新宿区,大久保２丁目,-,新宿区大久保2-27-18,35.7023379,139.7038517,夫婦木神社,神社
,新宿区,下落合２丁目,-,新宿区下落合2-7-12,35.7168637,139.6992444,氷川神社,神社
,新宿区,西早稲田３丁目,-,新宿区西早稲田3-5-43,35.711246,139.7159892,水稲荷神社,神社
,新宿区,赤城元町,-,新宿区赤城元町1-10,35.7019089,139.7324649,赤城神社,神社
,新宿区,須賀町,-,新宿区須賀町5-6,35.6853708,139.7224543,須賀神社,神社
,新宿区,西早稲田２丁目,-,新宿区西早稲田2-1-11,35.7072839,139.7172682,穴八幡神社,神社
,新宿区,北新宿３丁目,-,新宿区北新宿3-16-18,35.70450340000001,139.6916352,鎧神社,神社
,新宿区,余丁町,-,新宿区余丁町8-5,35.6976146,139.7133618,厳島神社抜弁天,神社
,新宿区,榎町,-,新宿区榎町56,35.7041743,139.7288067,稲荷神社,神社
,新宿区,大京町,-,新宿区大京町6,35.6858988,139.7187235,大京神社,神社
,新宿区,坂町丁目,-,新宿区坂町22,35.6907555,139.7272033,桝箕稲荷神社,神社
,新宿区,喜久井町,-,新宿区喜久井町20,35.7045127,139.7223148,池立神社,神社
,新宿区,天神町,-,新宿区天神町75-13,35.7061517,139.7305258,北野神社,神社
,新宿区,原町３丁目,-,新宿区原町3-20,35.6998595,139.7227338,稲荷神社,神社
,新宿区,岩戸町,-,新宿区岩戸町14-2,35.7011034,139.7370053,稲荷神社,神社
,新宿区,内藤町,-,新宿区内藤町1,35.6843325,139.7153232,多武峯内藤神社,神社
,新宿区,下落合２丁目,-,新宿区下落合2-10-5,35.7177757,139.70198,稲荷神社,神社
,新宿区,西早稲田３丁目,-,新宿区西早稲田3-17-36,35.7127157,139.7137359,天祖神社,神社
,新宿区,左門町,-,新宿区左門町17,35.6853619,139.720958,田宮稲荷(お岩稲荷)神社,神社
,新宿区,中井２丁目,-,新宿区中井2-29-16,35.7163712,139.68031,御霊神社,神社
,新宿区,原町１丁目,-,新宿区原町1-42,35.7007181,139.7258764,天祖神社,神社
,新宿区,新宿６丁目,-,新宿区新宿6-21-1,35.6961861,139.7112223,西向天神社,神社
,新宿区,余丁町,-,新宿区余丁町12-18,35.697526,139.7169678,稲荷神社,神社
,新宿区,早稲田鶴巻町,-,新宿区早稲田鶴巻町530,35.706971,139.722316,天祖神社,神社
,新宿区,若松町,-,新宿区若松町45,35.7002611,139.717307,稲荷神社,神社
,新宿区,早稲田鶴巻町,-,新宿区早稲田鶴巻町568,35.70827,139.726241,元赤城神社,神社
,新宿区,余丁町,-,新宿区余丁町8-5,35.6976146,139.7133618,厳島神社,神社
,新宿区,内藤町,-,新宿区内藤町1-8,35.6843325,139.7153232,多武峯内藤神社社務所,神社
,新宿区,若葉１丁目,-,新宿区若葉1-22,35.6824311,139.7262056,宗教法人龍神総宮社東京支部,神社
,江東区,亀戸３丁目,-,江東区亀戸3-6-1,35.7031475,139.8206483,亀戸天神社,神社
,江東区,富岡１丁目,-,江東区富岡1-20-3,35.6719227,139.7995857,富岡八幡宮,神社
,江東区,木場６丁目,-,江東区木場6-13-13,35.6684558,139.8077325,洲崎神社,神社
,江東区,南砂７丁目,-,江東区南砂7-14-18,35.6692852,139.8375912,富賀岡八幡宮,神社
,江東区,亀戸３丁目,-,江東区亀戸3-38-35,35.7065576,139.8209415,天祖神社,神社
,江東区,千田,-,江東区千田12-8,35.6822003,139.8147263,宇迦八幡宮,神社
,江東区,大島５丁目,-,江東区大島5-39-26,35.6864054,139.8366322,大島稲荷神社,神社
,江東区,森下１丁目,-,江東区森下1-3-17,35.6865668,139.7974421,深川神明宮,神社
,江東区,大島３丁目,-,江東区大島3-21-9,35.691667,139.8288013,稲荷神社,神社
,江東区,大島７丁目,-,江東区大島7-24-1,35.69084429999999,139.8409749,東大島神社,神社
,江東区,猿江２丁目,-,江東区猿江2-,35.6862798,139.8169845,猿江神社,神社
,江東区,亀戸３丁目,-,江東区亀戸3-57-22,35.7042914,139.8252123,亀戸香取神社,神社
,江東区,亀戸９丁目,-,江東区亀戸9-15-7,35.6956189,139.8444926,亀戸浅間神社,神社
,江東区,木場２丁目,-,江東区木場2-18-12,35.6700548,139.804845,繁榮稲荷神社,神社
,江東区,北砂２丁目,-,江東区北砂2-1-37,35.6775903,139.8266429,志演尊空神社,神社
,江東区,大島２丁目,-,江東区大島2-15-4,35.6906663,139.8234629,愛宕神社,神社
,江東区,北砂３丁目,-,江東区北砂3-21-11,35.6818584,139.830571,治兵衛稲荷神社,神社
,江東区,亀戸３丁目,-,江東区亀戸3-6-1,35.7031475,139.8206483,御嶽神社,神社
,江東区,東砂４丁目,-,江東区東砂4-2-18,35.6771137,139.8376318,天祖神社,神社
,江東区,常盤１丁目,-,江東区常盤1-2,35.6837164,139.7944466,正木稲荷神社,神社
,江東区,東砂２丁目,-,江東区東砂2-14-5,35.6855347,139.8457198,稲荷神社,神社
,江東区,東砂５丁目,-,江東区東砂5-4-10,35.6764044,139.8405336,稲荷神社,神社
,江東区,北砂４丁目,-,江東区北砂4-25-15,35.6793072,139.8327941,亀高神社,神社
,江東区,亀戸４丁目,-,江東区亀戸4-37-13,35.7023117,139.8282867,石井神社,神社
,江東区,佐賀２丁目,-,江東区佐賀2-4-8,35.6788744,139.7911301,稲荷神社,神社
,江東区,猿江１丁目,-,江東区猿江1-22-12,35.68665379999999,139.8136373,日先神社,神社
,江東区,亀戸４丁目,-,江東区亀戸4-11-19,35.7011651,139.8315648,水神社,神社
,江東区,清澄３丁目,-,江東区清澄3-9-14,35.6826274,139.7977528,三穂道別稲荷神社,神社
,江東区,牡丹１丁目,-,江東区牡丹1-12-9,35.6707503,139.7944366,稲荷神社,神社
,江東区,東砂３丁目,-,江東区東砂3-17-17,35.6815007,139.8421933,稲荷神社,神社
,江東区,東砂６丁目,-,江東区東砂6-13-4,35.6731508,139.8411203,天祖神社,神社
