,,,,,,,
指標名,神社・寺院・教会,,,,,,
出典,NAVITIME,,,,,,
年次,2024/01/12取得,,,,,,
URL,https://www.navitime.co.jp/,,,,,,
備考,(2021年度：668件、2022年度：899件、2023年度：859件),,,,,,
,,,,,,,
区,町丁目,エリア,住所,施設名,種類,緯度,経度
新宿区,内藤町,-,東京都新宿区内藤町1,多武峯内藤神社,神社,35.6870899,139.7152822
新宿区,下落合2丁目,-,東京都新宿区下落合2-10-5,稲荷神社,神社,35.7177501,139.7020068
新宿区,西早稲田3丁目,-,東京都新宿区西早稲田3-17-36,天祖神社,神社,35.7127157,139.7137359
新宿区,原町1丁目,-,東京都新宿区原町1-42,天祖神社,神社,35.7006301,139.7258251
新宿区,左門町,-,東京都新宿区左門町17,田宮稲荷(お岩稲荷)神社,神社,35.6855821,139.7211194
新宿区,新宿6丁目,-,東京都新宿区新宿6-21-1,西向天神社,神社,35.6961861,139.7112223
新宿区,中井2丁目,-,東京都新宿区中井2-29-16,御霊神社,神社,35.7163712,139.68031
新宿区,余丁町3丁目,-,東京都新宿区余丁町12-18,稲荷神社,神社,35.697526,139.7169678
新宿区,早稲田鶴巻町,-,東京都新宿区早稲田鶴巻町530,天祖神社,神社,35.7069731,139.7223048
新宿区,若松町,-,東京都新宿区若松町45,稲荷神社,神社,35.7002611,139.717307
新宿区,早稲田鶴巻町,-,東京都新宿区早稲田鶴巻町568,元赤城神社,神社,35.70827,139.726241
新宿区,余丁町8丁目,-,東京都新宿区余丁町8-5,厳島神社,神社,35.6976146,139.7133618
新宿区,内藤町1丁目,-,東京都新宿区内藤町1-8,多武峯内藤神社社務所,神社,35.6849304,139.7149728
新宿区,若葉1丁目,-,東京都新宿区若葉1丁目22,宗教法人龍神総宮社東京支部,神社,35.6824311,139.7262056
江東区,亀戸3丁目,-,東京都江東区亀戸3-6-1,亀戸天神社,神社,35.7026902,139.8210793
江東区,富岡1丁目,-,東京都江東区富岡1-20-3,富岡八幡宮,神社,35.6723693,139.7991862
江東区,木場6丁目,-,東京都江東区木場6丁目13-13,洲崎神社,神社,35.6684452,139.807733
江東区,南砂7丁目,-,東京都江東区南砂7丁目14-18,富賀岡八幡宮,神社,35.6695123,139.8377341
江東区,亀戸3丁目,-,東京都江東区亀戸3丁目38-35,天祖神社,神社,35.7065576,139.8209415
江東区,千田3丁目,-,東京都江東区千田12-8,宇迦八幡宮,神社,35.6822003,139.8147263
江東区,大島5丁目,-,東京都江東区大島5丁目39-26,大島稲荷神社,神社,35.6864054,139.8366322
江東区,大島2丁目,-,東京都江東区大島2-15-4,愛宕神社,神社,35.690655,139.8234797
江東区,森下1丁目,-,東京都江東区森下1-3-17,深川神明宮,神社,35.6865767,139.7974232
江東区,大島3丁目,-,東京都江東区大島3-21-9,稲荷神社,神社,35.691667,139.8288013
江東区,大島7丁目,-,東京都江東区大島7丁目24-1,東大島神社,神社,35.6908286,139.8409539
江東区,猿江2丁目,-,東京都江東区猿江2丁目,猿江神社,神社,35.6862798,139.8169845
江東区,亀戸3丁目,-,東京都江東区亀戸3丁目57-22,亀戸香取神社,神社,35.7043064,139.8251786
江東区,亀戸9丁目,-,東京都江東区亀戸9-15-7,亀戸浅間神社,神社,35.6957558,139.8444425
江東区,木場2丁目,-,東京都江東区木場2-18-12,繁榮稲荷神社,神社,35.6699522,139.8047928
江東区,北砂3丁目,-,東京都江東区北砂3-21-11,治兵衛稲荷神社,神社,35.6818376,139.8305953
江東区,亀戸3丁目,-,東京都江東区亀戸3-6-1,御嶽神社,神社,35.7026902,139.8210793
江東区,東砂2丁目,-,東京都江東区東砂2-14-5,稲荷神社,神社,35.685548,139.8457114
江東区,東砂4丁目,-,東京都江東区東砂4-2-18,天祖神社,神社,35.6771088,139.8376418
江東区,常盤1丁目,-,東京都江東区常盤1-2,正木稲荷神社,神社,35.6837164,139.7944466
江東区,東砂5丁目,-,東京都江東区東砂5-4-10,稲荷神社,神社,35.6764141,139.8405506
江東区,亀戸4丁目,-,東京都江東区亀戸4-37-13,石井神社,神社,35.7023117,139.8282867
江東区,北砂4丁目,-,東京都江東区北砂4-25-15,亀高神社,神社,35.6793072,139.8327941
江東区,猿江1丁目,-,東京都江東区猿江1-22-12,日先神社,神社,35.6866538,139.8136373
江東区,佐賀2丁目,-,東京都江東区佐賀2-4-8,稲荷神社,神社,35.6788744,139.7911301
江東区,亀戸3丁目,-,東京都江東区亀戸3丁目57-22,香取神社,神社,35.7043064,139.8251786
江東区,亀戸4丁目,-,東京都江東区亀戸4-11-19,水神社,神社,35.7011651,139.8315648
江東区,牡丹1丁目,-,東京都江東区牡丹1-12-9,稲荷神社,神社,35.6707503,139.7944366
江東区,清澄3丁目,-,東京都江東区清澄3-9-14,三穂道別稲荷神社,神社,35.6826274,139.7977528
江東区,東砂3丁目,-,東京都江東区東砂3-17-17,稲荷神社,神社,35.6814869,139.8422002
江東区,東砂6丁目,-,東京都江東区東砂6丁目13-4,天祖神社,神社,35.6731597,139.8410304
江東区,北砂2丁目,-,東京都江東区北砂2丁目1-37,宗教法人志演尊空神社,神社,35.6775935,139.8266434
